Linux 6.6.121-0-virt (ip-172-31-2-238) 	03/18/26 	_aarch64_	(48 CPU)

19:34:57        CPU     %user     %nice   %system   %iowait    %steal     %idle
19:34:58        all      0.10      0.00      0.02      0.00      0.00     99.88
19:34:59        all      0.08      0.00      0.00      0.00      0.00     99.92
19:35:00        all      0.06      0.00      0.02      0.00      0.00     99.92
19:35:01        all      0.00      0.00      0.00      0.00      0.00    100.00
19:35:02        all      0.00      0.00      0.00      0.00      0.00    100.00
19:35:03        all      0.00      0.00      0.00      0.00      0.00    100.00
19:35:04        all      0.02      0.00      0.00      0.00      0.00     99.98
19:35:05        all      0.00      0.00      0.00      0.00      0.00    100.00
19:35:06        all      0.04      0.00      0.00      0.00      0.00     99.96
19:35:07        all      4.57      0.00      6.04      0.00      0.00     89.39
19:35:08        all      9.02      0.00     11.58      0.00      0.00     79.40
19:35:09        all      8.62      0.00     10.16      0.00      0.00     81.22
19:35:10        all      8.68      0.00     11.80      0.00      0.00     79.52
19:35:11        all      8.26      0.00     10.82      0.00      0.00     80.92
19:35:12        all      8.88      0.00     11.11      0.00      0.00     80.00
19:35:13        all      8.42      0.00     11.35      0.00      0.00     80.23
19:35:14        all      9.77      0.00     11.90      0.00      0.00     78.33
19:35:15        all      9.15      0.00     11.03      0.00      0.00     79.82
19:35:16        all      9.40      0.00     10.87      0.00      0.00     79.73
19:35:17        all      8.71      0.00     10.70      0.00      0.00     80.59
19:35:18        all      7.98      0.00     11.66      0.00      0.00     80.36
19:35:19        all      8.51      0.00     11.37      0.00      0.00     80.12
19:35:20        all      7.78      0.00     10.64      0.00      0.00     81.58
19:35:21        all      8.80      0.00     12.00      0.00      0.00     79.20
19:35:22        all      9.24      0.00     10.62      0.00      0.00     80.13
19:35:23        all      8.77      0.00     11.65      0.00      0.00     79.58
19:35:24        all      8.52      0.00     10.30      0.00      0.00     81.18
19:35:25        all      9.05      0.00     11.16      0.00      0.00     79.79
19:35:26        all      8.58      0.00     10.24      0.00      0.00     81.19
19:35:27        all      8.90      0.00     10.62      0.00      0.00     80.48
19:35:28        all      8.79      0.00     11.23      0.00      0.00     79.98
19:35:29        all      8.18      0.00     10.75      0.00      0.00     81.06
19:35:30        all      8.41      0.00     11.18      0.02      0.00     80.39
19:35:31        all      8.54      0.00     10.42      0.00      0.00     81.04
19:35:32        all      7.91      0.00     10.57      0.00      0.00     81.52
19:35:33        all      8.06      0.00     10.22      0.00      0.00     81.72
19:35:34        all      7.94      0.00     11.23      0.00      0.00     80.83
19:35:35        all      9.42      0.00     12.13      0.00      0.00     78.45
19:35:36        all      8.85      0.00     11.65      0.00      0.00     79.50
19:35:37        all      9.71      0.00     11.04      0.00      0.00     79.26
19:35:38        all      8.72      0.00     10.67      0.00      0.00     80.61
19:35:39        all      8.58      0.00     10.68      0.00      0.00     80.74
19:35:40        all      9.12      0.00     10.90      0.00      0.00     79.98
19:35:41        all      8.50      0.00     11.47      0.00      0.00     80.03
19:35:42        all      8.41      0.00     10.76      0.00      0.00     80.83
19:35:43        all      8.31      0.00     11.37      0.00      0.00     80.31
19:35:44        all      8.66      0.00     11.77      0.00      0.00     79.57
19:35:45        all      8.23      0.00     10.97      0.00      0.00     80.80
19:35:46        all      8.06      0.00     10.57      0.00      0.00     81.37
19:35:47        all      7.63      0.00     10.49      0.00      0.00     81.88
19:35:48        all      8.13      0.00     10.93      0.00      0.00     80.93
19:35:49        all      8.66      0.00     11.88      0.00      0.00     79.46
19:35:50        all      8.35      0.00     10.55      0.00      0.00     81.11
19:35:51        all      8.34      0.00     10.62      0.00      0.00     81.04
19:35:52        all      8.76      0.00     11.36      0.00      0.00     79.88
19:35:53        all      7.89      0.00     11.16      0.00      0.00     80.95
19:35:54        all      7.85      0.00     10.74      0.00      0.00     81.41
19:35:55        all      8.86      0.00     11.76      0.00      0.00     79.39
19:35:56        all      9.60      0.00     11.88      0.00      0.00     78.53
19:35:57        all      9.18      0.00     12.17      0.00      0.00     78.65
19:35:58        all      9.20      0.00     11.48      0.00      0.00     79.33
19:35:59        all      9.60      0.00     11.15      0.00      0.00     79.25
19:36:00        all      8.72      0.00     10.71      0.00      0.00     80.58
19:36:01        all      8.01      0.00      9.63      0.00      0.00     82.36
19:36:02        all      8.66      0.00     10.85      0.00      0.00     80.49
19:36:03        all      8.59      0.00     11.09      0.00      0.00     80.32
19:36:04        all      8.81      0.00     11.32      0.00      0.00     79.88
19:36:05        all      8.03      0.00     11.11      0.00      0.00     80.86
19:36:06        all      8.79      0.00     11.05      0.02      0.00     80.14
Average:        all      7.42      0.00      9.51      0.00      0.00     83.07
