Linux 6.6.121-0-virt (ip-172-31-0-225) 	03/18/26 	_aarch64_	(48 CPU)

19:35:02      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
19:35:03            0       580      1.95      0.92      0.35         0
19:35:04            0       579      1.95      0.92      0.35         0
19:35:05            0       579      1.95      0.92      0.35         0
19:35:06            0       579      1.79      0.91      0.35         0
19:35:07           11       702      1.79      0.91      0.35         0
19:35:08           12       702      1.79      0.91      0.35         0
19:35:09            3       702      1.79      0.91      0.35         0
19:35:10           12       702      1.79      0.91      0.35         0
19:35:11           18       702      2.69      1.11      0.41         0
19:35:12           13       702      2.69      1.11      0.41         0
19:35:13           15       702      2.69      1.11      0.41         0
19:35:14           14       702      2.69      1.11      0.41         0
19:35:15            0       702      2.69      1.11      0.41         0
19:35:16           10       702      2.72      1.14      0.43         0
19:35:17           11       702      2.72      1.14      0.43         0
19:35:18            6       702      2.72      1.14      0.43         0
19:35:19           13       702      2.72      1.14      0.43         0
19:35:20           24       702      2.72      1.14      0.43         0
19:35:21            4       702      3.54      1.34      0.50         0
19:35:22           20       702      3.54      1.34      0.50         0
19:35:23           20       702      3.54      1.34      0.50         0
19:35:24           23       702      3.54      1.34      0.50         0
19:35:25           19       702      3.54      1.34      0.50         0
19:35:26           18       702      4.70      1.62      0.59         0
19:35:27            7       702      4.70      1.62      0.59         0
19:35:28            2       702      4.70      1.62      0.59         0
19:35:29            5       702      4.70      1.62      0.59         0
19:35:30            7       702      4.70      1.62      0.59         0
19:35:31           14       702      6.08      1.95      0.71         0
19:35:32            8       702      6.08      1.95      0.71         0
19:35:33           16       702      6.08      1.95      0.71         0
19:35:34           17       702      6.08      1.95      0.71         0
19:35:35           18       702      6.08      1.95      0.71         0
19:35:36           10       702      6.08      1.95      0.71         0
19:35:37           17       703      7.28      2.27      0.81         0
19:35:38           19       703      7.28      2.27      0.81         0
19:35:39           12       703      7.28      2.27      0.81         0
19:35:40            1       703      7.28      2.27      0.81         0
19:35:41           11       703      7.28      2.27      0.81         0
19:35:42            2       703      6.70      2.23      0.81         0
19:35:43           11       703      6.70      2.23      0.81         0
19:35:44           17       703      6.70      2.23      0.81         0
19:35:45           20       703      6.70      2.23      0.81         0
19:35:46            1       703      6.70      2.23      0.81         0
19:35:47           18       703      8.24      2.63      0.95         0
19:35:48           17       703      8.24      2.63      0.95         0
19:35:49           10       703      8.24      2.63      0.95         0
19:35:50           16       703      8.24      2.63      0.95         0
19:35:51           16       703      8.24      2.63      0.95         0
19:35:52           20       703      8.94      2.87      1.03         0
19:35:53            3       703      8.94      2.87      1.03         0
19:35:54           21       703      8.94      2.87      1.03         0
19:35:55            0       703      8.94      2.87      1.03         0
19:35:56            6       703      8.94      2.87      1.03         0
19:35:57           23       703      8.23      2.82      1.03         0
19:35:58            4       703      8.23      2.82      1.03         0
19:35:59            5       703      8.23      2.82      1.03         0
19:36:00           18       703      8.23      2.82      1.03         0
19:36:01            1       703      8.23      2.82      1.03         0
19:36:02           26       703      7.81      2.82      1.04         0
19:36:03            9       703      7.81      2.82      1.04         0
19:36:04           18       703      7.81      2.82      1.04         0
19:36:05            6       703      7.81      2.82      1.04         0
19:36:06           28       703      7.81      2.82      1.04         0
19:36:07           19       703      7.98      2.94      1.09         0
19:36:08            6       703      7.98      2.94      1.09         0
19:36:09           10       702      7.98      2.94      1.09         0
19:36:10            2       702      7.98      2.94      1.09         0
19:36:11           13       700      7.98      2.94      1.09         0
Average:           12       695      5.73      2.00      0.73         0
