procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95906920  23104 788088    0    0    12   457 52593   10  0  1 99  0  0  0
 0  0      0 95906444  23104 788100    0    0     0     0  623  323  0  0 100  0  0  0
 0  0      0 95906192  23104 788104    0    0     0     0  600  383  0  0 100  0  0  0
 0  0      0 95906444  23108 788108    0    0     0    13  662  409  0  0 100  0  0  0
 0  0      0 95906444  23108 788112    0    0     0     0  113  131  0  0 100  0  0  0
 0  0      0 95906444  23108 788112    0    0     0     0  116  148  0  0 100  0  0  0
 2  0      0 95884752  23132 788132    0    0     0   527 3000 4131  0  0 100  0  0  0
17  0      0 95856736  23132 788388    0    0     0    42 1725950 1715124  3 17 80  0  0  0
10  0      0 95859860  23132 788388    0    0     0     0 1765078 1760336  3 18 78  0  0  0
17  0      0 95864016  23132 788388    0    0     0     0 1751953 1750193  3 18 78  0  0  0
11  0      0 95852612  23132 788392    0    0     0     0 1775916 1773338  4 17 80  0  0  0
12  0      0 95866356  23132 788392    0    0     0     0 1729006 1718880  3 19 78  0  0  0
12  0      0 95859840  23132 788396    0    0     0    12 1759666 1758106  3 18 79  0  0  0
11  0      0 95852552  23132 788396    0    0     0     0 1765554 1769286  3 18 79  0  0  0
 7  0      0 95861584  23132 788400    0    0     0     0 1750704 1750540  3 19 78  0  0  0
 8  0      0 95860832  23132 788404    0    0     0     0 1757871 1753664  4 18 79  0  0  0
 7  0      0 95859888  23132 788404    0    0     0     0 1738226 1729826  4 19 77  0  0  0
 8  0      0 95859584  23136 788404    0    0     0     5 1741226 1736243  4 19 77  0  0  0
 8  0      0 95857736  23136 788404    0    0     0     0 1740596 1738364  4 19 77  0  0  0
 7  0      0 95860048  23136 788404    0    0     0     0 1716227 1703921  4 20 76  0  0  0
 4  0      0 95858712  23136 788404    0    0     0     0 1744004 1735558  4 19 77  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 9  0      0 95864556  23136 788404    0    0     0     0 1737749 1732244  4 19 77  0  0  0
12  0      0 95860528  23136 788408    0    0     0     5 1718717 1706840  4 20 76  0  0  0
 7  0      0 95856164  23136 788408    0    0     0     0 1725299 1712233  4 20 77  0  0  0
 4  0      0 95857284  23136 788408    0    0     0     0 1744450 1734345  4 19 78  0  0  0
 7  0      0 95859804  23136 788412    0    0     0     0 1747873 1739808  4 18 78  0  0  0
13  0      0 95858732  23136 788412    0    0     0     0 1764547 1766886  4 18 78  0  0  0
12  0      0 95863028  23140 788408    0    0     0     5 1760591 1759321  4 18 78  0  0  0
11  0      0 95860200  23140 788416    0    0     0     0 1751244 1743549  3 19 78  0  0  0
18  0      0 95859648  23140 788416    0    0     0     0 1736997 1730377  3 18 79  0  0  0
15  0      0 95863252  23140 788416    0    0     0     0 1768160 1766266  3 19 78  0  0  0
 4  0      0 95857972  23140 788416    0    0     0     0 1757233 1751527  3 18 79  0  0  0
 7  0      0 95856968  23144 788416    0    0     0     5 1721347 1710889  3 20 76  0  0  0
 9  0      0 95859836  23144 788416    0    0     0     0 1748669 1747626  4 18 78  0  0  0
13  0      0 95855816  23144 788420    0    0     0     0 1750210 1745397  3 18 79  0  0  0
 2  0      0 95861416  23144 788420    0    0     0     0 1751148 1744336  4 19 77  0  0  0
16  0      0 95854688  23144 788420    0    0     0     0 1704478 1690479  4 20 76  0  0  0
17  0      0 95859536  23144 788436    0    0     0    44 1721023 1710228  3 19 77  0  0  0
 8  0      0 95867028  23144 788432    0    0     0    15 1724412 1711839  4 20 76  0  0  0
10  0      0 95855776  23144 788432    0    0     0     0 1732937 1724388  4 19 77  0  0  0
 5  0      0 95859632  23144 788432    0    0     0     0 1725042 1711259  4 20 76  0  0  0
14  0      0 95861436  23144 788432    0    0     0     0 1741581 1734487  4 18 78  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 6  1      0 95856784  23144 788440    0    0     0    26 1701253 1685726  4 20 76  0  0  0
 8  0      0 95855704  23144 788440    0    0     0     1 1718087 1707235  3 19 77  0  0  0
11  0      0 95865500  23144 788440    0    0     0     0 1744659 1739893  4 19 77  0  0  0
11  0      0 95857764  23144 788440    0    0     0     0 1693209 1677384  4 21 75  0  0  0
14  0      0 95859856  23144 788440    0    0     0     0 1706807 1693504  4 21 75  0  0  0
10  0      0 95859684  23144 788440    0    0     0     0 1725888 1711858  4 18 78  0  0  0
23  0      0 95858456  23148 788448    0    0     0     5 1709537 1695536  4 20 76  0  0  0
 3  0      0 95857280  23148 788448    0    0     0     0 1709308 1694081  4 20 76  0  0  0
 6  0      0 95855740  23148 788448    0    0     0     0 1738925 1732090  4 18 78  0  0  0
