Linux 6.6.121-0-virt (ip-172-31-2-238) 	03/18/26 	_aarch64_	(48 CPU)

19:38:25        CPU     %user     %nice   %system   %iowait    %steal     %idle
19:38:26        all      0.06      0.00      0.00      0.00      0.00     99.94
19:38:27        all      0.06      0.00      0.04      0.00      0.00     99.90
19:38:28        all      0.02      0.00      0.02      0.00      0.00     99.96
19:38:29        all      0.00      0.00      0.00      0.00      0.00    100.00
19:38:30        all      0.00      0.00      0.00      0.00      0.00    100.00
19:38:31        all      0.00      0.00      0.00      0.00      0.00    100.00
19:38:32        all      0.00      0.00      0.00      0.00      0.00    100.00
19:38:33        all      0.04      0.00      0.00      0.00      0.00     99.96
19:38:34        all      0.00      0.00      0.00      0.00      0.00    100.00
19:38:35        all     28.62      0.00     11.97      0.00      0.00     59.41
19:38:36        all     33.84      0.00     14.86      0.00      0.00     51.30
19:38:37        all     36.97      0.00     14.44      0.02      0.00     48.57
19:38:38        all     35.89      0.00     13.91      0.00      0.00     50.20
19:38:39        all     33.83      0.00     15.13      0.00      0.00     51.04
19:38:40        all     34.28      0.00     14.17      0.00      0.00     51.55
19:38:41        all     34.13      0.00     15.18      0.00      0.00     50.68
19:38:42        all     35.70      0.00     14.08      0.00      0.00     50.22
19:38:43        all     35.02      0.00     14.06      0.00      0.00     50.92
19:38:44        all     35.03      0.00     14.97      0.00      0.00     50.00
19:38:45        all     34.23      0.00     15.13      0.00      0.00     50.64
19:38:46        all     35.04      0.00     14.40      0.00      0.00     50.56
19:38:47        all     35.30      0.00     13.55      0.02      0.00     51.13
19:38:48        all     34.85      0.00     15.43      0.00      0.00     49.72
19:38:49        all     34.25      0.00     14.90      0.00      0.00     50.86
19:38:50        all     34.29      0.00     14.13      0.00      0.00     51.58
19:38:51        all     34.75      0.00     14.31      0.00      0.00     50.94
19:38:52        all     35.28      0.00     14.47      0.00      0.00     50.25
19:38:53        all     34.43      0.00     14.31      0.00      0.00     51.26
19:38:54        all     34.31      0.00     13.92      0.00      0.00     51.77
19:38:55        all     34.79      0.00     14.68      0.00      0.00     50.52
19:38:56        all     34.90      0.00     14.25      0.00      0.00     50.86
19:38:57        all     34.81      0.00     14.88      0.00      0.00     50.31
19:38:58        all     35.41      0.00     13.92      0.00      0.00     50.66
19:38:59        all     33.88      0.00     14.73      0.00      0.00     51.39
19:39:00        all     32.92      0.00     14.60      0.00      0.00     52.48
19:39:01        all     35.49      0.00     14.11      0.00      0.00     50.40
19:39:02        all     35.44      0.00     13.63      0.00      0.00     50.93
19:39:03        all     34.30      0.00     14.92      0.00      0.00     50.78
19:39:04        all     34.66      0.00     13.96      0.00      0.00     51.37
19:39:05        all     33.07      0.00     13.87      0.00      0.00     53.06
19:39:06        all     34.61      0.00     14.20      0.00      0.00     51.19
19:39:07        all     35.33      0.00     14.17      0.00      0.00     50.50
19:39:08        all     34.00      0.00     14.73      0.00      0.00     51.27
19:39:09        all     34.43      0.00     14.73      0.00      0.00     50.84
19:39:10        all     34.47      0.00     14.09      0.00      0.00     51.44
19:39:11        all     35.18      0.00     13.57      0.00      0.00     51.25
19:39:12        all     35.87      0.00     14.41      0.00      0.00     49.72
19:39:13        all     34.53      0.00     14.54      0.00      0.00     50.93
19:39:14        all     33.76      0.00     14.48      0.00      0.00     51.77
19:39:15        all     35.61      0.00     13.49      0.00      0.00     50.90
19:39:16        all     33.76      0.00     14.06      0.00      0.00     52.18
19:39:17        all     35.42      0.00     13.91      0.00      0.00     50.67
19:39:18        all     35.42      0.00     13.86      0.00      0.00     50.71
19:39:19        all     33.66      0.00     13.68      0.00      0.00     52.66
19:39:20        all     33.71      0.00     13.68      0.00      0.00     52.61
19:39:21        all     35.21      0.00     14.08      0.00      0.00     50.72
19:39:22        all     35.06      0.00     13.28      0.00      0.00     51.66
19:39:23        all     35.77      0.00     13.94      0.00      0.00     50.30
19:39:24        all     32.44      0.00     15.35      0.00      0.00     52.21
19:39:25        all     34.96      0.00     14.11      0.00      0.00     50.93
19:39:26        all     35.16      0.00     13.36      0.00      0.00     51.48
19:39:27        all     35.62      0.00     13.89      0.00      0.00     50.49
19:39:28        all     33.59      0.00     14.76      0.00      0.00     51.64
19:39:29        all     34.62      0.00     15.20      0.00      0.00     50.18
19:39:30        all     35.11      0.00     14.48      0.00      0.00     50.41
19:39:31        all     34.78      0.00     14.76      0.00      0.00     50.45
19:39:32        all     35.79      0.00     13.59      0.00      0.00     50.63
19:39:33        all     34.32      0.00     14.42      0.02      0.00     51.23
19:39:34        all     34.61      0.00     14.41      0.00      0.00     50.98
Average:        all     30.00      0.00     12.37      0.00      0.00     57.63
