Linux 6.6.121-0-virt (ip-172-31-0-225) 	03/18/26 	_aarch64_	(48 CPU)

19:33:18      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
19:33:19            0       573      0.00      0.00      0.00         0
19:33:20            0       572      0.00      0.00      0.00         0
19:33:21            0       572      0.00      0.00      0.00         0
19:33:22            0       572      0.00      0.00      0.00         0
19:33:23            1       697      0.00      0.00      0.00         0
19:33:24            2       697      0.00      0.00      0.00         0
19:33:25            3       697      0.00      0.00      0.00         0
19:33:26           12       697      0.40      0.08      0.03         0
19:33:27            0       697      0.40      0.08      0.03         0
19:33:28            8       697      0.40      0.08      0.03         0
19:33:29            6       697      0.40      0.08      0.03         0
19:33:30            8       697      0.40      0.08      0.03         0
19:33:31            5       697      0.77      0.16      0.05         0
19:33:32            9       697      0.77      0.16      0.05         0
19:33:33            5       697      0.77      0.16      0.05         0
19:33:34            5       697      0.77      0.16      0.05         0
19:33:35            5       697      0.77      0.16      0.05         0
19:33:36            7       697      0.79      0.18      0.06         0
19:33:37            0       697      0.79      0.18      0.06         0
19:33:38            0       697      0.79      0.18      0.06         0
19:33:39            7       697      0.79      0.18      0.06         0
19:33:40            2       697      0.79      0.18      0.06         0
19:33:41            3       697      1.69      0.38      0.12         0
19:33:42            5       697      1.69      0.38      0.12         0
19:33:43            3       697      1.69      0.38      0.12         0
19:33:44           11       697      1.69      0.38      0.12         0
19:33:45            4       697      1.69      0.38      0.12         0
19:33:46            4       697      1.95      0.45      0.15         0
19:33:47            8       697      1.95      0.45      0.15         0
19:33:48            9       697      1.95      0.45      0.15         0
19:33:49            1       697      1.95      0.45      0.15         0
19:33:50            1       697      1.95      0.45      0.15         0
19:33:51            3       697      2.20      0.53      0.18         0
19:33:52           11       697      2.20      0.53      0.18         0
19:33:53            2       698      2.20      0.53      0.18         0
19:33:54            3       698      2.20      0.53      0.18         0
19:33:55            7       698      2.20      0.53      0.18         0
19:33:56            1       698      2.18      0.55      0.19         0
19:33:57            5       698      2.18      0.55      0.19         0
19:33:58            5       698      2.18      0.55      0.19         0
19:33:59           10       698      2.18      0.55      0.19         0
19:34:00            5       698      2.18      0.55      0.19         0
19:34:01           16       698      2.16      0.58      0.20         0
19:34:02            4       698      2.16      0.58      0.20         0
19:34:03            5       698      2.16      0.58      0.20         0
19:34:04            5       698      2.16      0.58      0.20         0
19:34:05            5       698      2.16      0.58      0.20         0
19:34:06            3       698      3.27      0.83      0.28         0
19:34:07            3       698      3.27      0.83      0.28         0
19:34:08            9       698      3.27      0.83      0.28         0
19:34:09            3       698      3.27      0.83      0.28         0
19:34:10            6       698      3.27      0.83      0.28         0
19:34:11            5       698      3.33      0.89      0.30         0
19:34:12            6       698      3.33      0.89      0.30         0
19:34:13            2       698      3.33      0.89      0.30         0
19:34:14            6       698      3.33      0.89      0.30         0
19:34:15            3       698      3.33      0.89      0.30         0
19:34:16            8       698      3.30      0.92      0.32         0
19:34:17            8       698      3.30      0.92      0.32         0
19:34:18            1       698      3.30      0.92      0.32         0
19:34:19            3       698      3.30      0.92      0.32         0
19:34:20            6       698      3.30      0.92      0.32         0
19:34:21            2       698      3.28      0.96      0.33         0
19:34:22            7       698      3.28      0.96      0.33         0
19:34:23            6       698      3.28      0.96      0.33         0
19:34:24            2       698      3.28      0.96      0.33         0
19:34:25            9       697      3.28      0.96      0.33         0
19:34:26            0       697      3.50      1.04      0.36         0
19:34:27            3       695      3.50      1.04      0.36         0
Average:            5       690      1.94      0.50      0.17         0
