Linux 6.6.121-0-virt (ip-172-31-0-225) 	03/18/26 	_aarch64_	(48 CPU)

19:38:28        CPU     %user     %nice   %system   %iowait    %steal     %idle
19:38:29        all      0.04      0.00      0.00      0.00      0.00     99.96
19:38:30        all      0.08      0.00      0.00      0.00      0.00     99.92
19:38:31        all      0.00      0.00      0.00      0.00      0.00    100.00
19:38:32        all      0.00      0.00      0.00      0.00      0.00    100.00
19:38:33        all      0.02      0.00      0.04      0.00      0.00     99.94
19:38:34        all      1.94      0.00     10.30      0.09      0.00     87.67
19:38:35        all      3.21      0.00     18.48      0.00      0.00     78.31
19:38:36        all      3.33      0.00     17.66      0.00      0.00     79.01
19:38:37        all      3.18      0.00     17.93      0.00      0.00     78.88
19:38:38        all      3.27      0.00     17.72      0.00      0.00     79.01
19:38:39        all      3.06      0.00     18.26      0.02      0.00     78.66
19:38:40        all      3.10      0.00     18.20      0.00      0.00     78.70
19:38:41        all      3.13      0.00     17.64      0.00      0.00     79.23
19:38:42        all      3.53      0.00     17.57      0.00      0.00     78.91
19:38:43        all      3.65      0.00     18.55      0.00      0.00     77.81
19:38:44        all      3.54      0.00     19.86      0.00      0.00     76.60
19:38:45        all      3.83      0.00     18.66      0.00      0.00     77.50
19:38:46        all      3.73      0.00     20.04      0.00      0.00     76.23
19:38:47        all      3.66      0.00     19.15      0.00      0.00     77.19
19:38:48        all      4.29      0.00     18.45      0.00      0.00     77.26
19:38:49        all      3.68      0.00     19.62      0.00      0.00     76.70
19:38:50        all      3.85      0.00     20.86      0.00      0.00     75.29
19:38:51        all      3.67      0.00     18.77      0.00      0.00     77.56
19:38:52        all      3.77      0.00     17.84      0.00      0.00     78.39
19:38:53        all      3.58      0.00     18.04      0.00      0.00     78.38
19:38:54        all      4.00      0.00     18.59      0.00      0.00     77.41
19:38:55        all      3.57      0.00     18.16      0.02      0.00     78.25
19:38:56        all      3.01      0.00     17.08      0.00      0.00     79.90
19:38:57        all      3.62      0.00     18.91      0.00      0.00     77.47
19:38:58        all      3.69      0.00     18.30      0.00      0.00     78.01
19:38:59        all      3.33      0.00     19.37      0.00      0.00     77.30
19:39:00        all      3.02      0.00     19.24      0.00      0.00     77.74
19:39:01        all      3.69      0.00     17.87      0.00      0.00     78.44
19:39:02        all      3.88      0.00     18.64      0.00      0.00     77.48
19:39:03        all      3.48      0.00     19.70      0.00      0.00     76.82
19:39:04        all      3.66      0.00     19.29      0.00      0.00     77.06
19:39:05        all      3.61      0.00     20.59      0.00      0.00     75.80
19:39:06        all      3.63      0.00     19.65      0.00      0.00     76.72
19:39:07        all      3.88      0.00     19.93      0.00      0.00     76.20
19:39:08        all      3.76      0.00     19.04      0.00      0.00     77.19
19:39:09        all      3.75      0.00     19.17      0.00      0.00     77.09
19:39:10        all      3.84      0.00     19.71      0.00      0.00     76.45
19:39:11        all      3.57      0.00     19.76      0.00      0.00     76.67
19:39:12        all      3.90      0.00     19.34      0.00      0.00     76.76
19:39:13        all      3.98      0.00     21.55      0.00      0.00     74.48
19:39:14        all      3.53      0.00     18.97      0.00      0.00     77.49
19:39:15        all      3.43      0.00     19.49      0.00      0.00     77.08
19:39:16        all      4.05      0.00     20.23      0.00      0.00     75.72
19:39:17        all      4.11      0.00     19.52      0.00      0.00     76.38
19:39:18        all      4.00      0.00     18.55      0.00      0.00     77.45
19:39:19        all      4.06      0.00     19.24      0.00      0.00     76.70
19:39:20        all      3.56      0.00     19.36      0.00      0.00     77.07
19:39:21        all      3.59      0.00     19.17      0.00      0.00     77.24
19:39:22        all      3.75      0.00     18.06      0.00      0.00     78.19
19:39:23        all      3.77      0.00     19.59      0.00      0.00     76.64
19:39:24        all      3.70      0.00     19.92      0.00      0.00     76.38
19:39:25        all      3.86      0.00     20.19      0.00      0.00     75.95
19:39:26        all      3.85      0.00     19.60      0.00      0.00     76.55
19:39:27        all      3.53      0.00     18.30      0.00      0.00     78.17
19:39:28        all      4.28      0.00     19.40      0.00      0.00     76.33
19:39:29        all      3.55      0.00     19.99      0.00      0.00     76.47
19:39:30        all      4.29      0.00     20.25      0.00      0.00     75.46
19:39:31        all      3.56      0.00     20.65      0.00      0.00     75.79
19:39:32        all      3.70      0.00     19.90      0.00      0.00     76.40
19:39:33        all      3.85      0.00     20.80      0.00      0.00     75.35
19:39:34        all      3.60      0.00     20.25      0.00      0.00     76.15
19:39:35        all      3.76      0.00     18.69      0.00      0.00     77.55
19:39:36        all      3.69      0.00     19.17      0.00      0.00     77.13
19:39:37        all      3.78      0.00     18.70      0.00      0.00     77.52
Average:        all      3.36      0.00     17.53      0.00      0.00     79.11
