Linux 6.6.121-0-virt (ip-172-31-4-75) 	03/21/26 	_aarch64_	(48 CPU)

14:38:50      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
14:38:51            0       573      0.81      1.33      1.20         0
14:38:52            0       571      0.81      1.33      1.20         0
14:38:53            0       571      0.81      1.33      1.20         0
14:38:54            0       571      0.81      1.33      1.20         0
14:38:55            6       644      0.81      1.33      1.20         0
14:38:56            2       644      1.47      1.46      1.24         0
14:38:57            7       644      1.47      1.46      1.24         0
14:38:58           10       644      1.47      1.46      1.24         0
14:38:59            0       644      1.47      1.46      1.24         0
14:39:00            9       644      1.47      1.46      1.24         0
14:39:01            5       644      1.83      1.53      1.27         0
14:39:02           11       644      1.83      1.53      1.27         0
14:39:03            6       644      1.83      1.53      1.27         0
14:39:04           11       644      1.83      1.53      1.27         0
14:39:05            4       644      1.83      1.53      1.27         0
14:39:06           11       644      2.01      1.57      1.28         0
14:39:07            6       644      2.01      1.57      1.28         0
14:39:08           10       644      2.01      1.57      1.28         0
14:39:09            7       644      2.01      1.57      1.28         0
14:39:10           18       644      2.01      1.57      1.28         0
14:39:11           14       644      2.89      1.76      1.34         0
14:39:12           14       644      2.89      1.76      1.34         0
14:39:13           12       644      2.89      1.76      1.34         0
14:39:14           11       643      2.89      1.76      1.34         0
14:39:15           10       643      2.89      1.76      1.34         0
14:39:16           12       641      2.90      1.79      1.35         0
Average:            8       633      1.84      1.54      1.27         0
