Linux 6.6.121-0-virt (ip-172-31-0-196) 	03/21/26 	_aarch64_	(48 CPU)

14:37:14        CPU     %user     %nice   %system   %iowait    %steal     %idle
14:37:15        all      0.06      0.00      0.00      0.00      0.00     99.94
14:37:16        all      0.08      0.00      0.00      0.00      0.00     99.92
14:37:17        all      0.02      0.00      0.02      0.00      0.00     99.96
14:37:18        all      0.00      0.00      0.00      0.00      0.00    100.00
14:37:19        all      0.00      0.00      0.00      0.00      0.00    100.00
14:37:20        all      0.00      0.00      0.00      0.00      0.00    100.00
14:37:21        all      0.00      0.00      0.00      0.00      0.00    100.00
14:37:22        all      0.00      0.00      0.00      0.00      0.00    100.00
14:37:23        all      0.15      0.00      0.08      0.00      0.00     99.77
14:37:24        all      2.11      0.00      2.62      0.00      0.00     95.27
14:37:25        all      6.74      0.00      9.18      0.00      0.00     84.08
14:37:26        all      7.71      0.00      8.52      0.00      0.00     83.77
14:37:27        all      7.37      0.00      8.34      0.00      0.00     84.29
14:37:28        all      7.92      0.00      8.51      0.02      0.00     83.55
14:37:29        all      8.11      0.00      8.07      0.00      0.00     83.81
14:37:30        all      6.98      0.00      8.34      0.00      0.00     84.68
14:37:31        all      7.11      0.00      8.21      0.00      0.00     84.68
14:37:32        all      6.98      0.00      8.36      0.00      0.00     84.66
14:37:33        all      7.03      0.00      8.42      0.00      0.00     84.55
14:37:34        all      7.53      0.00      7.70      0.00      0.00     84.77
14:37:35        all      7.38      0.00      8.51      0.00      0.00     84.12
14:37:36        all      6.65      0.00      8.56      0.00      0.00     84.79
14:37:37        all      7.89      0.00      7.52      0.00      0.00     84.59
14:37:38        all      7.13      0.00      9.01      0.00      0.00     83.86
14:37:39        all      7.47      0.00      8.39      0.00      0.00     84.14
14:37:40        all      7.28      0.00      9.09      0.00      0.00     83.63
Average:        all      4.56      0.00      5.24      0.00      0.00     90.20
