Linux 6.6.121-0-virt (ip-172-31-0-196) 	03/21/26 	_aarch64_	(48 CPU)

14:35:43        CPU     %user     %nice   %system   %iowait    %steal     %idle
14:35:44        all      0.08      0.00      0.02      0.00      0.00     99.90
14:35:45        all      0.04      0.00      0.00      0.00      0.00     99.96
14:35:46        all      0.04      0.00      0.00      0.00      0.00     99.96
14:35:47        all      0.00      0.00      0.00      0.00      0.00    100.00
14:35:48        all      0.00      0.00      0.00      0.00      0.00    100.00
14:35:49        all      0.00      0.00      0.00      0.00      0.00    100.00
14:35:50        all      0.00      0.00      0.00      0.00      0.00    100.00
14:35:51        all      0.00      0.00      0.00      0.00      0.00    100.00
14:35:52        all      0.10      0.00      0.21      0.00      0.00     99.69
14:35:53        all      2.99      0.00      3.81      0.00      0.00     93.20
14:35:54        all      7.03      0.00      8.75      0.00      0.00     84.22
14:35:55        all      6.22      0.00      9.11      0.00      0.00     84.67
14:35:56        all      6.69      0.00      7.87      0.00      0.00     85.44
14:35:57        all      7.76      0.00      7.72      0.00      0.00     84.52
14:35:58        all      6.67      0.00      8.31      0.00      0.00     85.02
14:35:59        all      6.66      0.00      8.59      0.00      0.00     84.75
14:36:00        all      7.18      0.00      7.80      0.00      0.00     85.01
14:36:01        all      6.57      0.00      8.29      0.00      0.00     85.14
14:36:02        all      7.01      0.00      8.25      0.00      0.00     84.74
14:36:03        all      6.71      0.00      8.55      0.00      0.00     84.74
14:36:04        all      6.21      0.00      8.32      0.00      0.00     85.47
14:36:05        all      6.40      0.00      9.03      0.00      0.00     84.56
14:36:06        all      7.09      0.00      8.62      0.00      0.00     84.29
14:36:07        all      7.27      0.00      7.81      0.00      0.00     84.92
14:36:08        all      7.08      0.00      8.76      0.00      0.00     84.16
14:36:09        all      6.58      0.00      8.13      0.00      0.00     85.30
Average:        all      4.28      0.00      5.26      0.00      0.00     90.46
