Linux 6.6.121-0-virt (ip-172-31-4-75) 	03/21/26 	_aarch64_	(48 CPU)

14:35:48      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
14:35:49            0       571      0.46      1.40      1.18         0
14:35:50            0       570      0.42      1.38      1.17         0
14:35:51            0       570      0.42      1.38      1.17         0
14:35:52            0       570      0.42      1.38      1.17         0
14:35:53            6       640      0.42      1.38      1.17         0
14:35:54            8       640      0.42      1.38      1.17         0
14:35:55            2       640      0.79      1.44      1.19         0
14:35:56           12       640      0.79      1.44      1.19         0
14:35:57            6       640      0.79      1.44      1.19         0
14:35:58            8       640      0.79      1.44      1.19         0
14:35:59            6       640      0.79      1.44      1.19         0
14:36:00            7       640      0.81      1.43      1.19         0
14:36:01            7       640      0.81      1.43      1.19         0
14:36:02            7       640      0.81      1.43      1.19         0
14:36:03            6       640      0.81      1.43      1.19         0
14:36:04            8       640      0.81      1.43      1.19         0
14:36:05            1       640      0.81      1.43      1.19         0
14:36:06            9       640      1.14      1.49      1.21         0
14:36:07            9       640      1.14      1.49      1.21         0
14:36:08            8       639      1.14      1.49      1.21         0
14:36:09            4       639      1.14      1.49      1.21         0
14:36:10           11       639      1.14      1.49      1.21         0
14:36:11            3       639      1.69      1.60      1.25         0
14:36:12            3       638      1.69      1.60      1.25         0
14:36:13            3       636      1.69      1.60      1.25         0
14:36:14            8       634      1.69      1.60      1.25         0
Average:            5       629      0.92      1.46      1.20         0
