Linux 6.6.121-0-virt (ip-172-31-4-75) 	03/21/26 	_aarch64_	(48 CPU)

14:15:54        CPU     %user     %nice   %system   %iowait    %steal     %idle
14:15:55        all      0.04      0.00      0.02      0.00      0.00     99.94
14:15:56        all      0.06      0.00      0.00      0.00      0.00     99.94
14:15:57        all      0.00      0.00      0.02      0.00      0.00     99.98
14:15:58        all      0.00      0.00      0.02      0.00      0.00     99.98
14:15:59        all      0.02      0.00      0.02      0.00      0.00     99.96
14:16:00        all      1.63      0.00      9.55      0.11      0.00     88.71
14:16:01        all      2.46      0.00     12.85      0.00      0.00     84.68
14:16:02        all      2.20      0.00     13.06      0.00      0.00     84.73
14:16:03        all      2.94      0.00     13.19      0.00      0.00     83.86
14:16:04        all      2.78      0.00     12.75      0.00      0.00     84.47
14:16:05        all      2.90      0.00     13.18      0.00      0.00     83.92
14:16:06        all      2.47      0.00     13.11      0.00      0.00     84.42
14:16:07        all      2.39      0.00     12.46      0.00      0.00     85.15
14:16:08        all      2.45      0.00     12.50      0.00      0.00     85.06
14:16:09        all      2.40      0.00     12.73      0.00      0.00     84.87
14:16:10        all      2.69      0.00     12.63      0.00      0.00     84.68
14:16:11        all      2.21      0.00     13.26      0.00      0.00     84.53
14:16:12        all      2.63      0.00     14.24      0.00      0.00     83.13
14:16:13        all      2.94      0.00     13.18      0.00      0.00     83.88
14:16:14        all      3.36      0.00     14.64      0.00      0.00     82.00
14:16:15        all      2.64      0.00     13.41      0.00      0.00     83.95
14:16:16        all      2.72      0.00     11.79      0.00      0.00     85.49
14:16:17        all      2.14      0.00     12.91      0.00      0.00     84.95
14:16:18        all      2.63      0.00     12.07      0.00      0.00     85.30
14:16:19        all      2.39      0.00     11.19      0.00      0.00     86.42
14:16:20        all      2.33      0.00     12.48      0.00      0.00     85.20
Average:        all      2.03      0.00     10.16      0.00      0.00     87.80
