Linux 6.6.121-0-virt (ip-172-31-4-75) 	03/21/26 	_aarch64_	(48 CPU)

14:33:15        CPU     %user     %nice   %system   %iowait    %steal     %idle
14:33:16        all      0.10      0.00      0.00      0.00      0.00     99.90
14:33:17        all      0.06      0.00      0.00      0.00      0.00     99.94
14:33:18        all      0.00      0.00      0.00      0.00      0.00    100.00
14:33:19        all      0.00      0.00      0.00      0.00      0.00    100.00
14:33:20        all      0.02      0.00      0.00      0.00      0.00     99.98
14:33:21        all      2.35      0.00     15.23      0.11      0.00     82.32
14:33:22        all      4.24      0.00     28.19      0.00      0.00     67.56
14:33:23        all      3.21      0.00     29.02      0.00      0.00     67.77
14:33:24        all      4.15      0.00     28.38      0.00      0.00     67.48
14:33:25        all      4.11      0.00     28.28      0.00      0.00     67.61
14:33:26        all      4.04      0.00     28.13      0.00      0.00     67.83
14:33:27        all      4.25      0.00     27.64      0.00      0.00     68.11
14:33:28        all      3.60      0.00     26.65      0.00      0.00     69.75
14:33:29        all      3.96      0.00     28.56      0.00      0.00     67.48
14:33:30        all      3.89      0.00     27.74      0.00      0.00     68.37
14:33:31        all      3.85      0.00     28.19      0.00      0.00     67.96
14:33:32        all      4.36      0.00     29.95      0.00      0.00     65.69
14:33:33        all      4.47      0.00     30.04      0.00      0.00     65.50
14:33:34        all      4.29      0.00     29.80      0.00      0.00     65.90
14:33:35        all      4.24      0.00     28.28      0.00      0.00     67.48
14:33:36        all      4.24      0.00     29.50      0.00      0.00     66.26
14:33:37        all      4.51      0.00     29.44      0.00      0.00     66.05
14:33:38        all      4.02      0.00     28.99      0.00      0.00     67.00
14:33:39        all      4.10      0.00     29.09      0.00      0.00     66.81
14:33:40        all      4.15      0.00     28.06      0.00      0.00     67.79
14:33:41        all      4.00      0.00     29.95      0.00      0.00     66.05
Average:        all      3.19      0.00     22.31      0.00      0.00     74.50
