Linux 6.6.121-0-virt (ip-172-31-0-196) 	03/21/26 	_aarch64_	(48 CPU)

14:38:46      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
14:38:47            0       616      1.12      2.40      2.10         0
14:38:48            0       617      1.12      2.40      2.10         0
14:38:49            0       616      1.12      2.40      2.10         0
14:38:50            0       616      1.03      2.36      2.08         0
14:38:51            0       616      1.03      2.36      2.08         0
14:38:52            0       616      1.03      2.36      2.08         0
14:38:53            0       616      1.03      2.36      2.08         0
14:38:54            0       618      1.03      2.36      2.08         0
14:38:55            0       620      0.95      2.32      2.07         0
14:38:56           15       620      0.95      2.32      2.07         0
14:38:57            1       620      0.95      2.32      2.07         0
14:38:58            9       620      0.95      2.32      2.07         0
14:38:59            7       620      0.95      2.32      2.07         0
14:39:00            3       620      0.95      2.30      2.07         0
14:39:01           17       620      0.95      2.30      2.07         0
14:39:02            9       620      0.95      2.30      2.07         0
14:39:03            6       620      0.95      2.30      2.07         0
14:39:04           16       620      0.95      2.30      2.07         0
14:39:05            1       620      1.28      2.35      2.08         0
14:39:06            1       619      1.28      2.35      2.08         0
14:39:07            7       619      1.28      2.35      2.08         0
14:39:08           13       619      1.28      2.35      2.08         0
14:39:09            5       619      1.28      2.35      2.08         0
14:39:10            3       619      1.81      2.44      2.12         0
14:39:11            7       619      1.81      2.44      2.12         0
14:39:12           12       617      1.81      2.44      2.12         0
Average:            5       619      1.15      2.35      2.08         0
