Linux 6.6.121-0-virt (ip-172-31-4-75) 	03/21/26 	_aarch64_	(48 CPU)

14:37:18        CPU     %user     %nice   %system   %iowait    %steal     %idle
14:37:19        all      0.08      0.00      0.02      0.00      0.00     99.90
14:37:20        all      0.02      0.00      0.02      0.00      0.00     99.96
14:37:21        all      0.00      0.00      0.00      0.00      0.00    100.00
14:37:22        all      0.00      0.00      0.00      0.00      0.00    100.00
14:37:23        all      0.02      0.00      0.00      0.00      0.00     99.98
14:37:24        all      1.32      0.00      7.19      0.09      0.00     91.40
14:37:25        all      2.79      0.00     12.95      0.00      0.00     84.26
14:37:26        all      2.12      0.00     11.52      0.00      0.00     86.37
14:37:27        all      2.41      0.00     12.51      0.00      0.00     85.09
14:37:28        all      2.54      0.00     11.63      0.00      0.00     85.83
14:37:29        all      2.88      0.00     12.37      0.00      0.00     84.74
14:37:30        all      2.46      0.00     12.21      0.00      0.00     85.33
14:37:31        all      2.59      0.00     14.28      0.00      0.00     83.13
14:37:32        all      2.43      0.00     13.81      0.00      0.00     83.76
14:37:33        all      2.57      0.00     12.72      0.00      0.00     84.72
14:37:34        all      3.28      0.00     13.46      0.00      0.00     83.26
14:37:35        all      2.49      0.00     14.06      0.00      0.00     83.46
14:37:36        all      2.81      0.00     12.25      0.00      0.00     84.94
14:37:37        all      2.58      0.00     12.33      0.00      0.00     85.10
14:37:38        all      2.31      0.00     11.82      0.00      0.00     85.87
14:37:39        all      2.15      0.00     12.62      0.00      0.00     85.23
14:37:40        all      3.02      0.00     11.79      0.00      0.00     85.19
14:37:41        all      2.48      0.00     13.67      0.00      0.00     83.86
14:37:42        all      2.99      0.00     13.06      0.00      0.00     83.95
14:37:43        all      2.91      0.00     12.68      0.00      0.00     84.41
14:37:44        all      2.78      0.00     13.58      0.00      0.00     83.64
Average:        all      2.05      0.00      9.98      0.00      0.00     87.97
