Linux 6.6.121-0-virt (ip-172-31-0-196) 	03/21/26 	_aarch64_	(48 CPU)

14:21:59        CPU     %user     %nice   %system   %iowait    %steal     %idle
14:22:00        all      0.08      0.00      0.02      0.00      0.00     99.90
14:22:01        all      0.06      0.00      0.00      0.00      0.00     99.94
14:22:02        all      0.04      0.00      0.00      0.00      0.00     99.96
14:22:03        all      0.00      0.00      0.00      0.00      0.00    100.00
14:22:04        all      0.00      0.00      0.00      0.00      0.00    100.00
14:22:05        all      0.00      0.00      0.00      0.00      0.00    100.00
14:22:06        all      0.00      0.00      0.00      0.00      0.00    100.00
14:22:07        all      0.00      0.00      0.02      0.00      0.00     99.98
14:22:08        all      0.19      0.00      0.13      0.00      0.00     99.69
14:22:09        all      5.25      0.00      5.84      0.00      0.00     88.91
14:22:10        all     10.08      0.00      8.57      0.00      0.00     81.35
14:22:11        all      9.41      0.00      9.22      0.00      0.00     81.37
14:22:12        all     10.01      0.00      8.54      0.00      0.00     81.44
14:22:13        all     10.03      0.00      9.05      0.00      0.00     80.91
14:22:14        all     10.55      0.00      8.29      0.00      0.00     81.16
14:22:15        all     10.05      0.00      8.90      0.02      0.00     81.02
14:22:16        all      9.97      0.00      8.40      0.00      0.00     81.63
14:22:17        all      9.96      0.00      8.48      0.00      0.00     81.56
14:22:18        all      9.27      0.00      9.14      0.00      0.00     81.59
14:22:19        all     10.15      0.00      8.98      0.00      0.00     80.86
14:22:20        all     10.17      0.00      8.59      0.00      0.00     81.24
14:22:21        all      9.97      0.00      9.35      0.00      0.00     80.68
14:22:22        all     10.42      0.00      8.05      0.00      0.00     81.53
14:22:23        all      9.96      0.00      8.12      0.00      0.00     81.91
14:22:24        all      9.80      0.00      9.08      0.00      0.00     81.12
14:22:25        all     10.37      0.00      9.03      0.00      0.00     80.59
Average:        all      6.32      0.00      5.56      0.00      0.00     88.11
