Linux 6.6.121-0-virt (ip-172-31-4-75) 	03/21/26 	_aarch64_	(48 CPU)

14:28:49      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
14:28:50            0       570      0.59      1.35      0.91         0
14:28:51            0       569      0.59      1.35      0.91         0
14:28:52            0       569      0.59      1.35      0.91         0
14:28:53            0       568      0.59      1.35      0.91         0
14:28:54            9       642      0.59      1.35      0.91         0
14:28:55            5       642      0.94      1.41      0.93         0
14:28:56            9       642      0.94      1.41      0.93         0
14:28:57            9       642      0.94      1.41      0.93         0
14:28:58           11       642      0.94      1.41      0.93         0
14:28:59            8       642      0.94      1.41      0.93         0
14:29:00            1       642      1.27      1.47      0.96         0
14:29:01           13       642      1.27      1.47      0.96         0
14:29:02            3       642      1.27      1.47      0.96         0
14:29:03            9       640      1.27      1.47      0.96         0
14:29:04            7       640      1.27      1.47      0.96         0
14:29:05           13       640      1.65      1.54      0.98         0
14:29:06            6       640      1.65      1.54      0.98         0
14:29:07            6       640      1.65      1.54      0.98         0
14:29:08            7       640      1.65      1.54      0.98         0
14:29:09           13       640      1.65      1.54      0.98         0
14:29:10            9       640      2.56      1.73      1.05         0
14:29:11           13       640      2.56      1.73      1.05         0
14:29:12            8       640      2.56      1.73      1.05         0
14:29:13            5       639      2.56      1.73      1.05         0
14:29:14           10       639      2.56      1.73      1.05         0
14:29:15           12       637      2.99      1.84      1.09         0
Average:            7       630      1.46      1.51      0.97         0
