Linux 6.6.121-0-virt (ip-172-31-0-196) 	03/21/26 	_aarch64_	(48 CPU)

14:15:51      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
14:15:52            0       635      0.87      0.43      0.16         0
14:15:53            0       636      0.80      0.42      0.15         0
14:15:54            0       634      0.80      0.42      0.15         0
14:15:55            0       634      0.80      0.42      0.15         0
14:15:56            0       634      0.80      0.42      0.15         0
14:15:57            0       634      0.80      0.42      0.15         0
14:15:58            0       634      0.73      0.41      0.15         0
14:15:59            0       638      0.73      0.41      0.15         0
14:16:00            5       638      0.73      0.41      0.15         0
14:16:01            3       638      0.73      0.41      0.15         0
14:16:02            4       638      0.73      0.41      0.15         0
14:16:03            9       638      1.40      0.56      0.20         0
14:16:04            8       638      1.40      0.56      0.20         0
14:16:05            5       638      1.40      0.56      0.20         0
14:16:06            3       638      1.40      0.56      0.20         0
14:16:07            7       638      1.40      0.56      0.20         0
14:16:08            7       638      1.93      0.68      0.24         0
14:16:09            6       638      1.93      0.68      0.24         0
14:16:10            8       638      1.93      0.68      0.24         0
14:16:11            4       638      1.93      0.68      0.24         0
14:16:12            5       638      1.93      0.68      0.24         0
14:16:13            3       638      2.33      0.78      0.28         0
14:16:14            9       638      2.33      0.78      0.28         0
14:16:15            6       637      2.33      0.78      0.28         0
14:16:16            7       638      2.33      0.78      0.28         0
14:16:17            9       636      2.33      0.78      0.28         0
Average:            4       637      1.42      0.56      0.20         0
