procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95888212  24236 792468    0    0     4   166 75145   16  0  1 99  0  0  0
 0  0      0 95887216  24236 792476    0    0     0     0  757  444  0  0 100  0  0  0
 0  0      0 95886964  24236 792480    0    0     0     0  582  350  0  0 100  0  0  0
 0  0      0 95886712  24236 792488    0    0     0     0  557  321  0  0 100  0  0  0
 0  0      0 95886712  24236 792488    0    0     0     0  114  126  0  0 100  0  0  0
 0  0      0 95886712  24236 792488    0    0     0     0  196  216  0  0 100  0  0  0
 0  0      0 95886712  24236 792488    0    0     0     9  357  295  0  0 100  0  0  0
16  0      0 95855524  24252 792660    0    0     0   570 1244702 1206284  2 13 85  0  0  0
15  0      0 95851584  24252 792660    0    0     0     0 1670162 1636445  3 17 79  0  0  0
 0  0      0 95848164  24252 792660    0    0     0     0 1642532 1608850  4 19 77  0  0  0
 3  0      0 95849176  24252 792664    0    0     0     0 1671219 1642663  3 17 80  0  0  0
13  0      0 95847696  24252 792664    0    0     0     0 1660670 1628354  3 16 80  0  0  0
11  0      0 95852888  24256 792664    0    0     0    15 1696446 1667861  3 17 80  0  0  0
 4  0      0 95860312  24256 792664    0    0     0     0 1678474 1650440  4 17 80  0  0  0
 5  0      0 95857340  24256 792668    0    0     0     0 1687517 1659856  3 17 79  0  0  0
 9  0      0 95853284  24256 792668    0    0     0     0 1675758 1647400  3 15 82  0  0  0
 0  0      0 95856112  24256 792672    0    0     0     0 1638428 1602960  2 17 80  0  0  0
15  0      0 95851592  24256 792672    0    0     0     5 1657669 1623584  3 17 79  0  0  0
19  0      0 95850672  24256 792672    0    0     0     0 1628849 1590102  3 18 79  0  0  0
 3  0      0 95855716  24256 792672    0    0     0     0 1689979 1657090  3 19 78  0  0  0
 4  0      0 95865112  24256 792672    0    0     0     0 1681790 1652427  3 17 80  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
11  0      0 95860888  24256 792672    0    0     0     0 1653616 1620766  4 18 78  0  0  0
 1  0      0 95855384  24260 792672    0    0     0     5 1670149 1646543  3 16 81  0  0  0
 7  0      0 95854120  24260 792676    0    0     0     0 1688102 1659939  3 17 79  0  0  0
 7  0      0 95851620  24260 792676    0    0     0     0 1682273 1654915  3 17 79  0  0  0
12  0      0 95849552  24260 792680    0    0     0     0 1652881 1620788  3 18 79  0  0  0
