procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95883620  24216 792428    0    0     4   168 73331   15  0  1 99  0  0  0
 0  0      0 95882652  24216 792436    0    0     0     0  635  319  0  0 100  0  0  0
 0  0      0 95882652  24216 792440    0    0     0     0  542  359  0  0 100  0  0  0
 0  0      0 95882148  24216 792448    0    0     0     0  621  339  0  0 100  0  0  0
 0  0      0 95882148  24216 792448    0    0     0     0  221  224  0  0 100  0  0  0
 0  0      0 95882148  24216 792448    0    0     0     0  119  150  0  0 100  0  0  0
 0  0      0 95881896  24216 792448    0    0     0     9  280  192  0  0 100  0  0  0
 5  0      0 95856568  24228 792496    0    0     0   576 987877 965826  2 12 86  0  0  0
10  0      0 95848908  24228 792616    0    0     0     0 1595221 1572562  3 16 81  0  0  0
 0  0      0 95848532  24228 792616    0    0     0     0 1556176 1523392  3 18 79  0  0  0
 6  0      0 95842204  24228 792620    0    0     0     0 1622338 1593420  3 18 79  0  0  0
 9  0      0 95845784  24228 792620    0    0     0     0 1573490 1541003  3 18 79  0  0  0
20  0      0 95846780  24228 792620    0    0     0    15 1593912 1567153  3 20 77  0  0  0
 5  0      0 95845372  24228 792624    0    0     0     0 1609173 1583116  3 17 80  0  0  0
 0  0      0 95848120  24228 792624    0    0     0     0 1609217 1586528  4 18 79  0  0  0
 1  0      0 95851944  24228 792624    0    0     0     0 1653890 1631753  3 17 79  0  0  0
10  0      0 95845684  24228 792628    0    0     0     0 1619973 1603373  4 17 79  0  0  0
13  0      0 95853948  24228 792628    0    0     0     5 1601336 1576745  4 18 78  0  0  0
 5  0      0 95849168  24228 792628    0    0     0     0 1590070 1564003  4 20 76  0  0  0
 5  0      0 95853292  24228 792628    0    0     0     0 1638619 1618987  3 17 80  0  0  0
13  0      0 95844848  24228 792628    0    0     0     0 1608302 1587130  3 16 81  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 6  0      0 95848928  24228 792628    0    0     0     0 1593808 1571938  3 17 79  0  0  0
 0  0      0 95847344  24228 792628    0    0     0     5 1562574 1531854  4 19 77  0  0  0
11  0      0 95853040  24228 792628    0    0     0     0 1599821 1574542  3 20 77  0  0  0
18  0      0 95851680  24228 792632    0    0     0     0 1605446 1583384  3 19 78  0  0  0
11  0      0 95855812  24228 792632    0    0     0     0 1580208 1550550  3 19 78  0  0  0
