procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95511388  24904 1043976    0    0     5   233 38782    2  0  0 99  0  0  0
 0  0      0 95510424  24904 1043984    0    0     0    50  793  454  0  0 100  0  0  0
 0  0      0 95510180  24904 1043992    0    0     0     0  739  490  0  0 100  0  0  0
 0  0      0 95509448  24904 1043996    0    0     0     0  704  333  0  0 100  0  0  0
 0  0      0 95508988  24904 1044096    0    0     0     0  557  270  0  0 100  0  0  0
 0  0      0 95508988  24904 1044112    0    0     0     0  156  220  0  0 100  0  0  0
 0  0      0 95508988  24904 1044132    0    0     0     9  231  262  0  0 100  0  0  0
 0  0      0 95508988  24904 1044152    0    0     0     0  110  126  0  0 100  0  0  0
 0  0      0 95508988  24904 1044168    0    0     0     0  115  128  0  0 100  0  0  0
 0  0      0 95508512  24904 1044192    0    0     0     0  277  189  0  0 100  0  0  0
 0  0      0 95418148  24904 1044916    0    0     0     0 5245  517  0  0 100  0  0  0
 9  0      0 95409944  24904 1044996    0    0     0   270 800346 258931  9  9 82  0  0  0
 8  0      0 95409084  24904 1045016    0    0     0    15 875825 279055 10  8 82  0  0  0
 9  0      0 95406648  24904 1045040    0    0     0     0 876772 278819  9  9 81  0  0  0
 6  0      0 95404636  24904 1045060    0    0     0     0 880345 279329 10  9 81  0  0  0
 5  0      0 95398468  24904 1054748    0    0     0     0 881399 281447 11  9 81  0  0  0
 8  0      0 95393600  24904 1056112    0    0     0 10116 886972 282953 10  9 81  0  0  0
 9  0      0 95391028  24904 1057904    0    0     0    13 888972 282145 10  8 82  0  0  0
11  0      0 95386404  24904 1060928    0    0     0     0 883683 282304 10  9 81  0  0  0
 8  0      0 95389068  24904 1062756    0    0     0     0 887302 282599 10  9 81  0  0  0
11  0      0 95384400  24904 1064808    0    0     0     0 890659 284019  9  9 82  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 9  0      0 95382224  24904 1067676    0    0     0     0 887464 281825 11  8 81  0  0  0
 9  0      0 95379504  24904 1069880    0    0     0     5 890686 282145 10  9 81  0  0  0
 5  0      0 95371228  24904 1071596    0    0     0     0 895823 284390 10  9 81  0  0  0
 4  0      0 95376232  24904 1073876    0    0     0     0 902505 284949 10  8 82  0  0  0
 8  0      0 95371544  24904 1075996    0    0     0     0 900317 285195 10  8 82  0  0  0
