Linux 6.6.121-0-virt (ip-172-31-4-75) 	03/21/26 	_aarch64_	(48 CPU)

14:30:43      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
14:30:44            0       568      0.72      1.38      0.99         0
14:30:45            0       567      0.66      1.36      0.98         0
14:30:46            0       567      0.66      1.36      0.98         0
14:30:47            0       567      0.66      1.36      0.98         0
14:30:48            4       643      0.66      1.36      0.98         0
14:30:49           12       643      0.66      1.36      0.98         0
14:30:50           11       643      1.25      1.47      1.02         0
14:30:51           18       643      1.25      1.47      1.02         0
14:30:52            7       643      1.25      1.47      1.02         0
14:30:53           20       643      1.25      1.47      1.02         0
14:30:54           16       643      1.25      1.47      1.02         0
14:30:55           19       643      2.43      1.71      1.10         0
14:30:56           16       643      2.43      1.71      1.10         0
14:30:57           16       643      2.43      1.71      1.10         0
14:30:58           22       643      2.43      1.71      1.10         0
14:30:59           13       643      2.43      1.71      1.10         0
14:31:00           11       643      3.52      1.94      1.18         0
14:31:01           17       643      3.52      1.94      1.18         0
14:31:02           17       643      3.52      1.94      1.18         0
14:31:03           21       644      3.52      1.94      1.18         0
14:31:04           17       644      3.52      1.94      1.18         0
14:31:05           14       644      4.36      2.14      1.25         0
14:31:06           20       644      4.36      2.14      1.25         0
14:31:07           18       643      4.36      2.14      1.25         0
14:31:08           10       643      4.36      2.14      1.25         0
14:31:09           13       641      4.36      2.14      1.25         0
Average:           13       631      2.38      1.71      1.10         0
