procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95408368  24944 1143424    0    0     5   271 41285    2  0  0 99  0  0  0
 0  0      0 95407612  24944 1143432    0    0     0    17  877  562  0  0 100  0  0  0
 0  0      0 95407360  24944 1143436    0    0     0     0  605  388  0  0 100  0  0  0
 0  0      0 95407120  24944 1143444    0    0     0     0  655  319  0  0 100  0  0  0
 0  0      0 95406156  24944 1143512    0    0     0     0  376  255  0  0 100  0  0  0
 0  0      0 95406164  24944 1143528    0    0     0     0  233  264  0  0 100  0  0  0
 0  0      0 95406164  24944 1143548    0    0     0    10  200  272  0  0 100  0  0  0
 0  0      0 95405912  24944 1143568    0    0     0     0  161  194  0  0 100  0  0  0
 0  0      0 95405912  24944 1143584    0    0     0     0  315  140  0  0 100  0  0  0
 0  0      0 95406480  24944 1143608    0    0     0     0  358  278  0  0 100  0  0  0
 0  0      0 95317620  24944 1144312    0    0     0     0 5130  394  0  0 100  0  0  0
 9  0      0 95306016  24944 1144400    0    0     0   282 978078 262876 12 11 78  0  0  0
20  0      0 95302432  24944 1144424    0    0     0    18 1103897 289556 13 12 74  0  0  0
17  0      0 95297728  24944 1144444    0    0     0     0 1104912 285951 13 12 76  0  0  0
 1  0      0 95297812  24944 1144464    0    0     0     0 1105145 282571 13 13 74  0  0  0
19  0      0 95297108  24944 1144476    0    0     0     0 1106602 279657 12 12 76  0  0  0
 2  0      0 95283164  24944 1160328    0    0     0   120 1108865 278639 14 12 74  0  0  0
14  0      0 95282800  24944 1163104    0    0     0     8 1108801 279145 13 12 75  0  0  0
 5  0      0 95276788  24944 1165436    0    0     0     0 1105757 278996 13 11 75  0  0  0
21  0      0 95268652  24944 1167844    0    0     0     0 1104413 278672 14 12 74  0  0  0
 7  0      0 95267112  24944 1171108    0    0     0     0 1103499 278240 13 12 74  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  1      0 95268400  24944 1172612    0    0     0 24699 1100063 279642 14 12 74  0  0  0
 6  0      0 95263192  24944 1176732    0    0     0     1 1104002 279779 13 12 75  0  0  0
 4  0      0 95259532  24944 1178384    0    0     0     0 1107604 277966 11 11 78  0  0  0
 1  0      0 95257048  24944 1181564    0    0     0     0 1104474 278414 14 11 75  0  0  0
 9  0      0 95254328  24944 1183804    0    0     0     0 1105955 280259 13 11 76  0  0  0
