Linux 6.6.121-0-virt (ip-172-31-4-75) 	03/21/26 	_aarch64_	(48 CPU)

14:30:43        CPU     %user     %nice   %system   %iowait    %steal     %idle
14:30:44        all      0.04      0.00      0.02      0.00      0.00     99.94
14:30:45        all      0.06      0.00      0.02      0.00      0.00     99.92
14:30:46        all      0.00      0.00      0.00      0.00      0.00    100.00
14:30:47        all      0.00      0.00      0.00      0.00      0.00    100.00
14:30:48        all      0.02      0.00      0.00      0.00      0.00     99.98
14:30:49        all      2.16      0.00     16.42      0.09      0.00     81.34
14:30:50        all      4.56      0.00     27.82      0.00      0.00     67.62
14:30:51        all      4.04      0.00     27.91      0.00      0.00     68.05
14:30:52        all      3.77      0.00     29.28      0.00      0.00     66.95
14:30:53        all      3.49      0.00     27.46      0.00      0.00     69.05
14:30:54        all      3.67      0.00     29.08      0.00      0.00     67.25
14:30:55        all      4.03      0.00     29.26      0.00      0.00     66.70
14:30:56        all      4.29      0.00     28.01      0.00      0.00     67.70
14:30:57        all      4.07      0.00     28.90      0.00      0.00     67.03
14:30:58        all      4.14      0.00     30.04      0.00      0.00     65.82
14:30:59        all      4.13      0.00     29.96      0.00      0.00     65.92
14:31:00        all      3.68      0.00     29.91      0.00      0.00     66.40
14:31:01        all      4.38      0.00     29.37      0.00      0.00     66.25
14:31:02        all      3.83      0.00     28.51      0.00      0.00     67.66
14:31:03        all      4.07      0.00     28.26      0.00      0.00     67.68
14:31:04        all      3.56      0.00     29.48      0.00      0.00     66.96
14:31:05        all      4.27      0.00     27.78      0.00      0.00     67.95
14:31:06        all      3.82      0.00     29.75      0.00      0.00     66.42
14:31:07        all      4.70      0.00     28.79      0.00      0.00     66.51
14:31:08        all      4.17      0.00     29.11      0.00      0.00     66.73
14:31:09        all      3.84      0.00     27.71      0.00      0.00     68.44
Average:        all      3.14      0.00     22.47      0.00      0.00     74.39
