procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 94697348  25112 1861200    0    0     4   479 51100    2  1  1 99  0  0  0
 0  0      0 94696844  25112 1861208    0    0     0    46  788  483  0  0 100  0  0  0
 0  0      0 94696088  25112 1861212    0    0     0     0  581  342  0  0 100  0  0  0
 0  0      0 94696720  25112 1861220    0    0     0     0  667  353  0  0 100  0  0  0
 0  0      0 94696232  25112 1861224    0    0     0     0  519  356  0  0 100  0  0  0
 0  0      0 94696232  25112 1861240    0    0     0     0  185  238  0  0 100  0  0  0
 0  0      0 94696232  25112 1861260    0    0     0    77  157  157  0  0 100  0  0  0
 0  0      0 94696232  25112 1861280    0    0     0     0  118  128  0  0 100  0  0  0
 0  0      0 94696232  25112 1861296    0    0     0     0  213  232  0  0 100  0  0  0
 0  0      0 94696232  25112 1861316    0    0     0     0  172  130  0  0 100  0  0  0
 0  0      0 94606316  25112 1861948    0    0     0     0 5263  518  0  0 100  0  0  0
11  0      0 94602684  25112 1862028    0    0     0   238 631349 159777  6  7 88  0  0  0
13  0      0 94599544  25112 1862048    0    0     0     0 1103589 268884 10 12 78  0  0  0
 7  0      0 94595980  25112 1862076    0    0     0     0 1098746 266971 10 11 79  0  0  0
14  0      0 94594720  25112 1862096    0    0     0     0 1102296 266924 10 11 78  0  0  0
12  0      0 94592796  25112 1862116    0    0     0     0 1102022 269120 11 12 78  0  0  0
 5  0      0 94577800  25112 1875652    0    0     0 11183 1112662 269056  9 12 79  0  0  0
 5  0      0 94576276  25112 1875676    0    0     0     0 1102317 260245 10 11 79  0  0  0
19  0      0 94571444  25112 1879964    0    0     0     0 1103036 260603  9 11 79  0  0  0
12  0      0 94568068  25112 1882320    0    0     0     0 1103144 257625  9 12 79  0  0  0
 6  0      0 94562328  25112 1884684    0    0     0     0 1098957 258575 10 12 78  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
16  0      0 94559972  25112 1886420    0    0     0    16 1099676 264892  9 10 81  0  0  0
17  0      0 94557776  25112 1889140    0    0     0     0 1096146 263740  9 11 80  0  0  0
 5  0      0 94555024  25112 1889580    0    0     0     0 1102475 262451 10 12 78  0  0  0
 9  0      0 94550144  25112 1893688    0    0     0     0 1101423 263705 10 11 79  0  0  0
16  0      0 94546552  25112 1896436    0    0     0     0 1101643 263019 10 12 77  0  0  0
