Linux 6.6.121-0-virt (ip-172-31-0-196) 	03/21/26 	_aarch64_	(48 CPU)

14:25:08        CPU     %user     %nice   %system   %iowait    %steal     %idle
14:25:09        all      0.04      0.00      0.02      0.00      0.00     99.94
14:25:10        all      0.04      0.00      0.00      0.00      0.00     99.96
14:25:11        all      0.04      0.00      0.02      0.00      0.00     99.94
14:25:12        all      0.00      0.00      0.00      0.00      0.00    100.00
14:25:13        all      0.00      0.00      0.00      0.00      0.00    100.00
14:25:14        all      0.00      0.00      0.00      0.00      0.00    100.00
14:25:15        all      0.00      0.00      0.00      0.00      0.00    100.00
14:25:16        all      0.00      0.00      0.00      0.00      0.00    100.00
14:25:17        all      0.10      0.00      0.23      0.00      0.00     99.67
14:25:18        all      6.95      0.00      5.81      0.00      0.00     87.23
14:25:19        all     13.16      0.00     12.09      0.00      0.00     74.75
14:25:20        all     12.19      0.00     12.15      0.00      0.00     75.66
14:25:21        all     13.43      0.00     12.39      0.00      0.00     74.18
14:25:22        all     12.85      0.00     12.70      0.00      0.00     74.45
14:25:23        all     12.55      0.00     11.67      0.00      0.00     75.78
14:25:24        all     13.96      0.00     11.82      0.02      0.00     74.19
14:25:25        all     12.34      0.00     11.40      0.00      0.00     76.25
14:25:26        all     14.48      0.00     11.11      0.00      0.00     74.41
14:25:27        all     13.59      0.00     12.58      0.00      0.00     73.83
14:25:28        all     13.09      0.00     11.78      0.00      0.00     75.13
14:25:29        all     14.26      0.00     11.85      0.04      0.00     73.84
14:25:30        all     11.37      0.00     11.35      0.00      0.00     77.28
14:25:31        all     12.90      0.00     10.99      0.00      0.00     76.11
14:25:32        all     13.61      0.00     10.97      0.00      0.00     75.42
14:25:33        all     13.55      0.00     11.85      0.00      0.00     74.60
14:25:34        all     12.04      0.00     11.65      0.00      0.00     76.32
Average:        all      8.25      0.00      7.40      0.00      0.00     84.35
