Linux 6.6.121-0-virt (ip-172-31-0-196) 	03/21/26 	_aarch64_	(48 CPU)

14:18:52        CPU     %user     %nice   %system   %iowait    %steal     %idle
14:18:53        all      0.06      0.00      0.04      0.00      0.00     99.90
14:18:54        all      0.02      0.00      0.00      0.00      0.00     99.98
14:18:55        all      0.04      0.00      0.04      0.00      0.00     99.92
14:18:56        all      0.00      0.00      0.02      0.00      0.00     99.98
14:18:57        all      0.00      0.00      0.02      0.00      0.00     99.98
14:18:58        all      0.02      0.00      0.02      0.02      0.00     99.94
14:18:59        all      0.00      0.00      0.02      0.00      0.00     99.98
14:19:00        all      0.02      0.00      0.00      0.00      0.00     99.98
14:19:01        all      0.19      0.00      0.19      0.00      0.00     99.63
14:19:02        all      4.01      0.00      6.48      0.00      0.00     89.51
14:19:03        all      8.64      0.00     12.02      0.00      0.00     79.34
14:19:04        all      8.03      0.00     11.29      0.00      0.00     80.68
14:19:05        all      8.26      0.00     11.99      0.00      0.00     79.75
14:19:06        all      8.17      0.00     12.53      0.00      0.00     79.30
14:19:07        all      7.20      0.00     11.44      0.00      0.00     81.36
14:19:08        all      7.19      0.00     11.82      0.00      0.00     81.00
14:19:09        all      8.21      0.00     11.85      0.00      0.00     79.94
14:19:10        all      8.24      0.00     11.28      0.00      0.00     80.49
14:19:11        all      7.46      0.00     11.46      0.00      0.00     81.08
14:19:12        all      7.82      0.00     11.03      0.00      0.00     81.15
14:19:13        all      7.41      0.00     12.84      0.02      0.00     79.72
14:19:14        all      8.27      0.00     12.06      0.00      0.00     79.67
14:19:15        all      8.33      0.00     11.79      0.00      0.00     79.88
14:19:16        all      7.70      0.00     11.10      0.00      0.00     81.21
14:19:17        all      7.29      0.00     11.55      0.00      0.00     81.17
14:19:18        all      8.12      0.00     12.13      0.00      0.00     79.75
Average:        all      4.97      0.00      7.42      0.00      0.00     87.61
