Linux 6.6.121-0-virt (ip-172-31-0-196) 	03/21/26 	_aarch64_	(48 CPU)

14:15:50        CPU     %user     %nice   %system   %iowait    %steal     %idle
14:15:51        all      0.04      0.00      0.02      0.00      0.00     99.94
14:15:52        all      0.04      0.00      0.02      0.00      0.00     99.94
14:15:53        all      0.04      0.00      0.00      0.00      0.00     99.96
14:15:54        all      0.00      0.00      0.02      0.00      0.00     99.98
14:15:55        all      0.00      0.00      0.02      0.00      0.00     99.98
14:15:56        all      0.02      0.00      0.00      0.00      0.00     99.98
14:15:57        all      0.00      0.00      0.02      0.00      0.00     99.98
14:15:58        all      0.02      0.00      0.02      0.00      0.00     99.96
14:15:59        all      0.10      0.00      0.19      0.00      0.00     99.71
14:16:00        all      5.25      0.00      7.37      0.00      0.00     87.38
14:16:01        all      6.06      0.00      8.39      0.02      0.00     85.53
14:16:02        all      5.66      0.00      9.01      0.00      0.00     85.33
14:16:03        all      5.49      0.00      9.10      0.00      0.00     85.40
14:16:04        all      5.93      0.00      8.34      0.00      0.00     85.73
14:16:05        all      5.55      0.00      8.50      0.00      0.00     85.95
14:16:06        all      6.20      0.00      8.24      0.00      0.00     85.56
14:16:07        all      6.83      0.00      7.98      0.00      0.00     85.19
14:16:08        all      6.03      0.00      8.45      0.00      0.00     85.52
14:16:09        all      6.48      0.00      8.44      0.00      0.00     85.08
14:16:10        all      5.81      0.00      8.43      0.00      0.00     85.75
14:16:11        all      5.98      0.00      9.03      0.00      0.00     84.99
14:16:12        all      6.00      0.00      8.17      0.00      0.00     85.83
14:16:13        all      5.49      0.00      8.32      0.00      0.00     86.19
14:16:14        all      6.59      0.00      7.91      0.00      0.00     85.50
14:16:15        all      5.47      0.00      8.60      0.00      0.00     85.93
14:16:16        all      5.76      0.00      8.22      0.00      0.00     86.03
Average:        all      3.84      0.00      5.44      0.00      0.00     90.72
