Linux 6.6.121-0-virt (ip-172-31-0-196) 	03/21/26 	_aarch64_	(48 CPU)

14:23:30        CPU     %user     %nice   %system   %iowait    %steal     %idle
14:23:31        all      0.06      0.00      0.02      0.00      0.00     99.92
14:23:32        all      0.02      0.00      0.02      0.00      0.00     99.96
14:23:33        all      0.02      0.00      0.00      0.00      0.00     99.98
14:23:34        all      0.00      0.00      0.02      0.00      0.00     99.98
14:23:35        all      0.00      0.00      0.02      0.00      0.00     99.98
14:23:36        all      0.02      0.00      0.00      0.00      0.00     99.98
14:23:37        all      0.00      0.00      0.02      0.00      0.00     99.98
14:23:38        all      0.02      0.00      0.00      0.00      0.00     99.98
14:23:39        all      0.17      0.00      0.19      0.00      0.00     99.65
14:23:40        all      4.52      0.00      4.46      0.00      0.00     91.02
14:23:41        all     10.91      0.00     11.34      0.00      0.00     77.75
14:23:42        all     11.30      0.00     11.23      0.00      0.00     77.47
14:23:43        all     12.04      0.00     11.55      0.00      0.00     76.42
14:23:44        all     10.84      0.00     11.06      0.00      0.00     78.09
14:23:45        all     11.99      0.00     11.61      0.00      0.00     76.40
14:23:46        all     12.17      0.00     11.23      0.00      0.00     76.60
14:23:47        all     11.86      0.00     11.73      0.00      0.00     76.42
14:23:48        all     11.79      0.00     11.38      0.00      0.00     76.83
14:23:49        all     12.15      0.00     11.79      0.00      0.00     76.06
14:23:50        all     11.94      0.00     11.04      0.00      0.00     77.02
14:23:51        all     12.48      0.00     11.35      0.00      0.00     76.17
14:23:52        all     12.80      0.00     11.54      0.00      0.00     75.65
14:23:53        all     11.97      0.00     10.60      0.00      0.00     77.43
14:23:54        all     12.15      0.00     11.49      0.00      0.00     76.36
14:23:55        all     11.97      0.00     10.96      0.00      0.00     77.07
14:23:56        all     12.41      0.00     11.96      0.00      0.00     75.63
Average:        all      7.44      0.00      7.10      0.00      0.00     85.46
