Linux 6.6.121-0-virt (ip-172-31-0-196) 	03/21/26 	_aarch64_	(48 CPU)

14:37:15      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
14:37:16            0       616      1.16      2.63      2.12         0
14:37:17            0       617      1.16      2.63      2.12         0
14:37:18            0       616      1.16      2.63      2.12         0
14:37:19            0       616      1.16      2.63      2.12         0
14:37:20            0       616      1.07      2.59      2.11         0
14:37:21            0       616      1.07      2.59      2.11         0
14:37:22            0       616      1.07      2.59      2.11         0
14:37:23            0       618      1.07      2.59      2.11         0
14:37:24            7       620      1.07      2.59      2.11         0
14:37:25            8       620      1.62      2.68      2.14         0
14:37:26            4       620      1.62      2.68      2.14         0
14:37:27            7       620      1.62      2.68      2.14         0
14:37:28            7       620      1.62      2.68      2.14         0
14:37:29            7       620      1.62      2.68      2.14         0
14:37:30            7       620      1.97      2.73      2.16         0
14:37:31            7       620      1.97      2.73      2.16         0
14:37:32            9       620      1.97      2.73      2.16         0
14:37:33            8       620      1.97      2.73      2.16         0
14:37:34            3       620      1.97      2.73      2.16         0
14:37:35            4       620      2.54      2.84      2.20         0
14:37:36            8       620      2.54      2.84      2.20         0
14:37:37            9       620      2.54      2.84      2.20         0
14:37:38            8       620      2.54      2.84      2.20         0
14:37:39           11       620      2.54      2.84      2.20         0
14:37:40            9       620      3.06      2.94      2.24         0
14:37:41            4       618      3.06      2.94      2.24         0
Average:            5       619      1.80      2.72      2.15         0
