Linux 6.6.121-0-virt (ip-172-31-0-196) 	03/21/26 	_aarch64_	(48 CPU)

14:33:11        CPU     %user     %nice   %system   %iowait    %steal     %idle
14:33:12        all      0.06      0.00      0.00      0.00      0.00     99.94
14:33:13        all      0.04      0.00      0.00      0.00      0.00     99.96
14:33:14        all      0.02      0.00      0.00      0.00      0.00     99.98
14:33:15        all      0.00      0.00      0.02      0.00      0.00     99.98
14:33:16        all      0.02      0.00      0.00      0.00      0.00     99.98
14:33:17        all      0.00      0.00      0.02      0.00      0.00     99.98
14:33:18        all      0.00      0.00      0.02      0.00      0.00     99.98
14:33:19        all      0.02      0.00      0.02      0.00      0.00     99.96
14:33:20        all      0.21      0.00      0.12      0.00      0.00     99.67
14:33:21        all     22.37      0.00     13.91      0.00      0.00     63.72
14:33:22        all     40.28      0.00     23.87      0.00      0.00     35.85
14:33:23        all     39.56      0.00     25.03      0.00      0.00     35.41
14:33:24        all     38.46      0.00     23.88      0.00      0.00     37.65
14:33:25        all     39.42      0.00     24.64      0.00      0.00     35.94
14:33:26        all     39.83      0.00     24.12      0.00      0.00     36.06
14:33:27        all     39.95      0.00     24.37      0.06      0.00     35.62
14:33:28        all     39.65      0.00     24.49      0.00      0.00     35.86
14:33:29        all     39.84      0.00     23.68      0.00      0.00     36.48
14:33:30        all     40.58      0.00     23.78      0.00      0.00     35.63
14:33:31        all     40.11      0.00     24.32      0.00      0.00     35.56
14:33:32        all     39.01      0.00     24.45      0.04      0.00     36.50
14:33:33        all     40.78      0.00     23.19      0.00      0.00     36.03
14:33:34        all     39.53      0.00     23.54      0.00      0.00     36.93
14:33:35        all     39.51      0.00     24.27      0.00      0.00     36.22
14:33:36        all     40.17      0.00     24.30      0.00      0.00     35.53
14:33:37        all     38.82      0.00     24.55      0.00      0.00     36.64
Average:        all     25.15      0.00     15.30      0.00      0.00     59.54
