Linux 6.6.121-0-virt (ip-172-31-4-75) 	03/21/26 	_aarch64_	(48 CPU)

14:28:48        CPU     %user     %nice   %system   %iowait    %steal     %idle
14:28:49        all      0.06      0.00      0.02      0.00      0.00     99.92
14:28:50        all      0.04      0.00      0.00      0.00      0.00     99.96
14:28:51        all      0.00      0.00      0.00      0.00      0.00    100.00
14:28:52        all      0.00      0.00      0.00      0.00      0.00    100.00
14:28:53        all      0.04      0.00      0.00      0.00      0.00     99.96
14:28:54        all      1.87      0.00     12.34      0.11      0.00     85.68
14:28:55        all      2.25      0.00     17.44      0.00      0.00     80.31
14:28:56        all      2.71      0.00     18.69      0.00      0.00     78.60
14:28:57        all      2.38      0.00     18.67      0.00      0.00     78.95
14:28:58        all      2.04      0.00     18.12      0.00      0.00     79.84
14:28:59        all      2.59      0.00     18.16      0.00      0.00     79.25
14:29:00        all      2.49      0.00     18.30      0.00      0.00     79.20
14:29:01        all      2.27      0.00     19.05      0.00      0.00     78.68
14:29:02        all      2.63      0.00     19.22      0.00      0.00     78.15
14:29:03        all      2.35      0.00     19.01      0.00      0.00     78.64
14:29:04        all      2.71      0.00     18.29      0.00      0.00     79.00
14:29:05        all      3.08      0.00     18.94      0.00      0.00     77.98
14:29:06        all      2.88      0.00     19.45      0.00      0.00     77.66
14:29:07        all      2.87      0.00     19.78      0.00      0.00     77.35
14:29:08        all      2.86      0.00     19.47      0.00      0.00     77.67
14:29:09        all      2.72      0.00     18.89      0.00      0.00     78.39
14:29:10        all      2.77      0.00     19.07      0.00      0.00     78.16
14:29:11        all      2.32      0.00     18.30      0.00      0.00     79.39
14:29:12        all      2.64      0.00     19.26      0.00      0.00     78.10
14:29:13        all      2.38      0.00     18.17      0.00      0.00     79.45
14:29:14        all      2.63      0.00     18.62      0.00      0.00     78.75
Average:        all      2.04      0.00     14.70      0.00      0.00     83.26
