Linux 6.6.121-0-virt (ip-172-31-4-75) 	03/21/26 	_aarch64_	(48 CPU)

14:40:30      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
14:40:31            0       575      0.90      1.41      1.25         0
14:40:32            0       573      0.83      1.39      1.25         0
14:40:33            0       573      0.83      1.39      1.25         0
14:40:34            0       573      0.83      1.39      1.25         0
14:40:35           20       648      0.83      1.39      1.25         0
14:40:36           18       648      0.83      1.39      1.25         0
14:40:37            8       648      1.32      1.48      1.28         0
14:40:38            6       648      1.32      1.48      1.28         0
14:40:39           11       648      1.32      1.48      1.28         0
14:40:40            2       648      1.32      1.48      1.28         0
14:40:41            0       648      1.32      1.48      1.28         0
14:40:42           11       648      1.29      1.47      1.27         0
14:40:43           12       648      1.29      1.47      1.27         0
14:40:44           12       648      1.29      1.47      1.27         0
14:40:45           10       648      1.29      1.47      1.27         0
14:40:46           10       648      1.29      1.47      1.27         0
14:40:47            1       648      2.23      1.66      1.34         0
14:40:48            1       648      2.23      1.66      1.34         0
14:40:49           11       648      2.23      1.66      1.34         0
14:40:50            1       648      2.23      1.66      1.34         0
14:40:51           11       648      2.23      1.66      1.34         0
14:40:52           16       648      2.29      1.68      1.35         0
14:40:53            7       648      2.29      1.68      1.35         0
14:40:54            8       647      2.29      1.68      1.35         0
14:40:55           13       644      2.29      1.68      1.35         0
14:40:56            5       642      2.29      1.68      1.35         0
Average:            7       636      1.57      1.53      1.30         0
