Linux 6.6.121-0-virt (ip-172-31-0-196) 	03/21/26 	_aarch64_	(48 CPU)

14:33:12      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
14:33:13            0       620      1.47      2.87      1.91         0
14:33:14            0       621      1.47      2.87      1.91         0
14:33:15            0       619      1.35      2.83      1.90         0
14:33:16            0       619      1.35      2.83      1.90         0
14:33:17            0       619      1.35      2.83      1.90         0
14:33:18            0       619      1.35      2.83      1.90         0
14:33:19            0       619      1.35      2.83      1.90         0
14:33:20            0       622      1.32      2.80      1.90         0
14:33:21           41       623      1.32      2.80      1.90         0
14:33:22           30       623      1.32      2.80      1.90         0
14:33:23           27       623      1.32      2.80      1.90         0
14:33:24           30       623      1.32      2.80      1.90         0
14:33:25           33       623      3.14      3.15      2.02         0
14:33:26           27       623      3.14      3.15      2.02         0
14:33:27           30       623      3.14      3.15      2.02         0
14:33:28           25       623      3.14      3.15      2.02         0
14:33:29           31       623      3.14      3.15      2.02         0
14:33:30           39       623      5.29      3.59      2.17         0
14:33:31           27       623      5.29      3.59      2.17         0
14:33:32           28       623      5.29      3.59      2.17         0
14:33:33           27       623      5.29      3.59      2.17         0
14:33:34           32       623      5.29      3.59      2.17         0
14:33:35           26       623      6.39      3.85      2.26         0
14:33:36           35       622      6.39      3.85      2.26         0
14:33:37           29       623      6.39      3.85      2.26         0
14:33:38           31       619      6.39      3.85      2.26         0
Average:           21       622      3.23      3.19      2.03         0
