Linux 6.6.121-0-virt (ip-172-31-0-196) 	03/21/26 	_aarch64_	(48 CPU)

14:40:25      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
14:40:26            0       618      0.94      2.11      2.03         0
14:40:27            0       619      0.94      2.11      2.03         0
14:40:28            0       618      0.94      2.11      2.03         0
14:40:29            0       618      0.94      2.11      2.03         0
14:40:30            0       618      0.87      2.07      2.02         0
14:40:31            0       618      0.87      2.07      2.02         0
14:40:32            0       618      0.87      2.07      2.02         0
14:40:33            0       620      0.87      2.07      2.02         0
14:40:34            0       622      0.87      2.07      2.02         0
14:40:35           10       622      1.28      2.14      2.04         0
14:40:36           15       622      1.28      2.14      2.04         0
14:40:37            1       622      1.28      2.14      2.04         0
14:40:38           11       620      1.28      2.14      2.04         0
14:40:39            9       620      1.28      2.14      2.04         0
14:40:40           16       620      1.90      2.25      2.08         0
14:40:41           16       620      1.90      2.25      2.08         0
14:40:42            9       620      1.90      2.25      2.08         0
14:40:43           14       618      1.90      2.25      2.08         0
14:40:44            2       618      1.90      2.25      2.08         0
14:40:45            1       618      2.38      2.35      2.11         0
14:40:46           17       618      2.38      2.35      2.11         0
14:40:47           15       618      2.38      2.35      2.11         0
14:40:48            1       618      2.38      2.35      2.11         0
14:40:49           15       617      2.38      2.35      2.11         0
14:40:50            1       618      2.91      2.46      2.15         0
14:40:51           12       616      2.91      2.46      2.15         0
Average:            6       619      1.60      2.21      2.06         0
