Linux 6.6.121-0-virt (ip-172-31-4-75) 	03/21/26 	_aarch64_	(48 CPU)

14:37:19      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
14:37:20            0       568      0.60      1.30      1.16         0
14:37:21            0       567      0.55      1.28      1.16         0
14:37:22            0       567      0.55      1.28      1.16         0
14:37:23            0       567      0.55      1.28      1.16         0
14:37:24           13       642      0.55      1.28      1.16         0
14:37:25            4       642      0.55      1.28      1.16         0
14:37:26            6       642      0.99      1.36      1.18         0
14:37:27            7       642      0.99      1.36      1.18         0
14:37:28            7       642      0.99      1.36      1.18         0
14:37:29            6       642      0.99      1.36      1.18         0
14:37:30            4       642      0.99      1.36      1.18         0
14:37:31            9       642      1.31      1.42      1.20         0
14:37:32            2       642      1.31      1.42      1.20         0
14:37:33           10       642      1.31      1.42      1.20         0
14:37:34            8       642      1.31      1.42      1.20         0
14:37:35            5       642      1.31      1.42      1.20         0
14:37:36            4       642      1.68      1.49      1.23         0
14:37:37            4       642      1.68      1.49      1.23         0
14:37:38           12       642      1.68      1.49      1.23         0
14:37:39            4       642      1.68      1.49      1.23         0
14:37:40            4       642      1.68      1.49      1.23         0
14:37:41            8       642      2.19      1.60      1.27         0
14:37:42            9       642      2.19      1.60      1.27         0
14:37:43            8       641      2.19      1.60      1.27         0
14:37:44            3       641      2.19      1.60      1.27         0
14:37:45            7       639      2.19      1.60      1.27         0
Average:            6       630      1.32      1.43      1.21         0
