Linux 6.6.121-0-virt (ip-172-31-4-75) 	03/21/26 	_aarch64_	(48 CPU)

14:15:54      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
14:15:55            0       580      0.59      0.29      0.11         0
14:15:56            0       579      0.59      0.29      0.11         0
14:15:57            0       579      0.59      0.29      0.11         0
14:15:58            0       581      0.55      0.29      0.11         0
14:15:59            9       652      0.55      0.29      0.11         0
14:16:00            3       652      0.55      0.29      0.11         0
14:16:01            8       652      0.55      0.29      0.11         0
14:16:02            6       652      0.55      0.29      0.11         0
14:16:03            6       652      0.82      0.35      0.13         0
14:16:04           13       652      0.82      0.35      0.13         0
14:16:05           10       652      0.82      0.35      0.13         0
14:16:06            4       652      0.82      0.35      0.13         0
14:16:07            9       652      0.82      0.35      0.13         0
14:16:08            4       652      1.40      0.47      0.17         0
14:16:09            5       652      1.40      0.47      0.17         0
14:16:10           12       652      1.40      0.47      0.17         0
14:16:11           12       652      1.40      0.47      0.17         0
14:16:12            8       652      1.40      0.47      0.17         0
14:16:13            9       652      1.53      0.52      0.18         0
14:16:14            9       652      1.53      0.52      0.18         0
14:16:15            5       652      1.53      0.52      0.18         0
14:16:16            5       652      1.53      0.52      0.18         0
14:16:17            6       652      1.53      0.52      0.18         0
14:16:18            5       651      1.72      0.57      0.20         0
14:16:19            5       651      1.72      0.57      0.20         0
14:16:20            7       649      1.72      0.57      0.20         0
Average:            6       641      1.09      0.41      0.15         0
