Linux 6.6.121-0-virt (ip-172-31-4-75) 	03/21/26 	_aarch64_	(48 CPU)

14:18:56        CPU     %user     %nice   %system   %iowait    %steal     %idle
14:18:57        all      0.04      0.00      0.00      0.00      0.00     99.96
14:18:58        all      0.02      0.00      0.02      0.00      0.00     99.96
14:18:59        all      0.00      0.00      0.00      0.00      0.00    100.00
14:19:00        all      0.00      0.00      0.00      0.00      0.00    100.00
14:19:01        all      0.04      0.00      0.00      0.00      0.00     99.96
14:19:02        all      1.63      0.00      8.68      0.09      0.00     89.61
14:19:03        all      2.87      0.00     17.11      0.00      0.00     80.03
14:19:04        all      3.16      0.00     14.56      0.00      0.00     82.28
14:19:05        all      3.27      0.00     14.34      0.00      0.00     82.39
14:19:06        all      3.28      0.00     15.30      0.00      0.00     81.43
14:19:07        all      2.83      0.00     15.48      0.02      0.00     81.67
14:19:08        all      4.40      0.00     18.09      0.00      0.00     77.51
14:19:09        all      3.63      0.00     15.91      0.00      0.00     80.46
14:19:10        all      3.89      0.00     18.32      0.00      0.00     77.79
14:19:11        all      3.33      0.00     16.64      0.00      0.00     80.02
14:19:12        all      3.55      0.00     16.46      0.00      0.00     79.99
14:19:13        all      3.63      0.00     16.65      0.00      0.00     79.72
14:19:14        all      3.45      0.00     16.84      0.00      0.00     79.71
14:19:15        all      3.37      0.00     19.37      0.00      0.00     77.25
14:19:16        all      3.36      0.00     17.73      0.00      0.00     78.91
14:19:17        all      3.48      0.00     18.73      0.00      0.00     77.79
14:19:18        all      3.53      0.00     18.59      0.00      0.00     77.88
14:19:19        all      3.51      0.00     18.29      0.00      0.00     78.19
14:19:20        all      3.77      0.00     19.16      0.00      0.00     77.08
14:19:21        all      3.36      0.00     18.12      0.00      0.00     78.52
14:19:22        all      2.83      0.00     16.21      0.00      0.00     80.96
Average:        all      2.67      0.00     13.34      0.00      0.00     83.98
