procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95900200  24136 792136    0    0     4   173 66771   14  0  1 99  0  0  0
 0  0      0 95898968  24136 792148    0    0     0     0  673  319  0  0 100  0  0  0
 0  0      0 95899472  24136 792152    0    0     0     0  744  432  0  0 100  0  0  0
 0  0      0 95899220  24136 792160    0    0     0     0  535  369  0  0 100  0  0  0
 0  0      0 95899220  24136 792160    0    0     0     0  123  129  0  0 100  0  0  0
 0  0      0 95899220  24136 792160    0    0     0     9  119  124  0  0 100  0  0  0
 3  0      0 95877760  24148 792248    0    0     0   524 3087 4436  0  0 100  0  0  0
21  0      0 95854172  24152 792332    0    0     0    45 1646416 1591782  4 27 69  0  0  0
17  0      0 95854220  24152 792332    0    0     0     0 1651022 1633069  4 28 67  0  0  0
19  0      0 95851456  24152 792336    0    0     0     0 1696904 1686978  4 28 68  0  0  0
12  0      0 95850336  24152 792336    0    0     0     0 1650258 1636533  4 28 68  0  0  0
12  0      0 95849156  24152 792336    0    0     0     0 1699103 1684428  3 27 69  0  0  0
11  0      0 95848888  24152 792336    0    0     0    14 1570467 1545519  4 30 66  0  0  0
16  0      0 95848268  24152 792340    0    0     0     0 1633330 1621259  4 29 67  0  0  0
17  0      0 95848280  24152 792340    0    0     0     0 1609772 1592840  4 28 68  0  0  0
11  0      0 95845444  24152 792344    0    0     0     0 1627266 1614558  4 29 67  0  0  0
 6  0      0 95845088  24152 792344    0    0     0     0 1575356 1550136  4 30 65  0  0  0
20  0      0 95846536  24152 792344    0    0     0     5 1585277 1565501  4 29 67  0  0  0
26  0      0 95845548  24152 792344    0    0     0     0 1591732 1575546  4 30 66  0  0  0
19  0      0 95846024  24152 792344    0    0     0     0 1576691 1554009  4 29 67  0  0  0
21  0      0 95846508  24152 792344    0    0     0     0 1634470 1617401  4 28 68  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
13  0      0 95845756  24152 792344    0    0     0     0 1652979 1644184  4 29 67  0  0  0
18  0      0 95844868  24152 792344    0    0     0     5 1633739 1616342  3 29 68  0  0  0
13  0      0 95843580  24152 792348    0    0     0     0 1601115 1581256  4 29 66  0  0  0
14  0      0 95843612  24152 792348    0    0     0     0 1640841 1628040  4 29 67  0  0  0
19  0      0 95843100  24152 792352    0    0     0     0 1631875 1620757  4 29 67  0  0  0
