Linux 6.6.121-0-virt (ip-172-31-0-196) 	03/21/26 	_aarch64_	(48 CPU)

14:14:21        CPU     %user     %nice   %system   %iowait    %steal     %idle
14:14:22        all      0.06      0.00      0.00      0.00      0.00     99.94
14:14:23        all      0.08      0.00      0.04      0.00      0.00     99.88
14:14:24        all      0.06      0.00      0.00      0.00      0.00     99.94
14:14:25        all      0.00      0.00      0.02      0.00      0.00     99.98
14:14:26        all      0.00      0.00      0.02      0.00      0.00     99.98
14:14:27        all      0.02      0.00      0.00      0.00      0.00     99.98
14:14:28        all      0.02      0.00      0.00      0.00      0.00     99.98
14:14:29        all      0.02      0.00      0.00      0.00      0.00     99.98
14:14:30        all      0.21      0.00      0.15      0.31      0.00     99.33
14:14:31        all      3.84      0.00      6.56      0.00      0.00     89.59
14:14:32        all      5.09      0.00      8.80      0.00      0.00     86.11
14:14:33        all      4.64      0.00      8.78      0.00      0.00     86.59
14:14:34        all      5.49      0.00      8.03      0.00      0.00     86.48
14:14:35        all      5.14      0.00      8.41      0.00      0.00     86.45
14:14:36        all      5.06      0.00      8.64      0.00      0.00     86.29
14:14:37        all      5.67      0.00      8.51      0.00      0.00     85.82
14:14:38        all      5.49      0.00      8.88      0.00      0.00     85.63
14:14:39        all      5.39      0.00      8.66      0.00      0.00     85.96
14:14:40        all      5.67      0.00      9.10      0.00      0.00     85.22
14:14:41        all      5.16      0.00      8.73      0.00      0.00     86.11
14:14:42        all      5.50      0.00      8.34      0.02      0.00     86.14
14:14:43        all      5.97      0.00      8.25      0.00      0.00     85.78
14:14:44        all      6.05      0.00      8.35      0.00      0.00     85.60
14:14:45        all      5.61      0.00      8.73      0.00      0.00     85.66
14:14:46        all      5.75      0.00      8.24      0.00      0.00     86.01
14:14:47        all      6.09      0.00      7.85      0.00      0.00     86.07
Average:        all      3.51      0.00      5.45      0.01      0.00     91.02
