Linux 6.6.121-0-virt (ip-172-31-4-75) 	03/21/26 	_aarch64_	(48 CPU)

14:26:51      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
14:26:52            0       571      1.15      1.49      0.88         0
14:26:53            0       570      1.15      1.49      0.88         0
14:26:54            0       570      1.15      1.49      0.88         0
14:26:55            0       570      1.06      1.46      0.87         0
14:26:56            8       644      1.06      1.46      0.87         0
14:26:57           13       644      1.06      1.46      0.87         0
14:26:58            8       644      1.06      1.46      0.87         0
14:26:59            6       644      1.06      1.46      0.87         0
14:27:00           15       644      1.69      1.59      0.92         0
14:27:01            8       644      1.69      1.59      0.92         0
14:27:02           10       644      1.69      1.59      0.92         0
14:27:03           10       644      1.69      1.59      0.92         0
14:27:04            4       644      1.69      1.59      0.92         0
14:27:05           11       644      2.12      1.68      0.95         0
14:27:06           12       644      2.12      1.68      0.95         0
14:27:07            8       644      2.12      1.68      0.95         0
14:27:08            8       644      2.12      1.68      0.95         0
14:27:09           11       644      2.12      1.68      0.95         0
14:27:10           10       644      2.35      1.73      0.97         0
14:27:11           12       641      2.35      1.73      0.97         0
14:27:12            8       641      2.35      1.73      0.97         0
14:27:13           10       641      2.35      1.73      0.97         0
14:27:14            9       641      2.35      1.73      0.97         0
14:27:15            9       640      2.88      1.86      1.02         0
14:27:16            8       640      2.88      1.86      1.02         0
14:27:17           16       638      2.88      1.86      1.02         0
Average:            8       632      1.85      1.63      0.93         0
