Linux 6.6.121-0-virt (ip-172-31-0-196) 	03/21/26 	_aarch64_	(48 CPU)

14:25:09      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
14:25:10            0       623      1.02      1.55      0.95         0
14:25:11            0       624      1.02      1.55      0.95         0
14:25:12            0       622      1.02      1.55      0.95         0
14:25:13            0       622      1.02      1.55      0.95         0
14:25:14            0       622      0.94      1.52      0.94         0
14:25:15            0       622      0.94      1.52      0.94         0
14:25:16            0       622      0.94      1.52      0.94         0
14:25:17            0       625      0.94      1.52      0.94         0
14:25:18           15       626      0.94      1.52      0.94         0
14:25:19            3       626      1.02      1.53      0.95         0
14:25:20           13       626      1.02      1.53      0.95         0
14:25:21           13       626      1.02      1.53      0.95         0
14:25:22           12       622      1.02      1.53      0.95         0
14:25:23           16       622      1.02      1.53      0.95         0
14:25:24           12       622      2.30      1.79      1.03         0
14:25:25           14       622      2.30      1.79      1.03         0
14:25:26           10       622      2.30      1.79      1.03         0
14:25:27            9       622      2.30      1.79      1.03         0
14:25:28           12       622      2.30      1.79      1.03         0
14:25:29           21       622      2.52      1.84      1.05         0
14:25:30           20       622      2.52      1.84      1.05         0
14:25:31           12       622      2.52      1.84      1.05         0
14:25:32            6       622      2.52      1.84      1.05         0
14:25:33            3       621      2.52      1.84      1.05         0
14:25:34           15       622      2.56      1.86      1.07         0
14:25:35           14       620      2.56      1.86      1.07         0
Average:            8       623      1.66      1.67      0.99         0
