Linux 6.6.121-0-virt (ip-172-31-4-75) 	03/21/26 	_aarch64_	(48 CPU)

14:38:50        CPU     %user     %nice   %system   %iowait    %steal     %idle
14:38:51        all      0.06      0.00      0.00      0.00      0.00     99.94
14:38:52        all      0.04      0.00      0.00      0.00      0.00     99.96
14:38:53        all      0.00      0.00      0.00      0.00      0.00    100.00
14:38:54        all      0.00      0.00      0.00      0.00      0.00    100.00
14:38:55        all      0.00      0.00      0.00      0.00      0.00    100.00
14:38:56        all      1.04      0.00      5.97      0.13      0.00     92.87
14:38:57        all      2.78      0.00     16.55      0.00      0.00     80.68
14:38:58        all      2.90      0.00     17.06      0.00      0.00     80.04
14:38:59        all      3.37      0.00     17.84      0.00      0.00     78.78
14:39:00        all      3.64      0.00     18.56      0.00      0.00     77.80
14:39:01        all      3.19      0.00     19.09      0.00      0.00     77.72
14:39:02        all      3.31      0.00     18.14      0.00      0.00     78.54
14:39:03        all      3.41      0.00     17.24      0.00      0.00     79.35
14:39:04        all      3.34      0.00     18.03      0.00      0.00     78.62
14:39:05        all      3.39      0.00     16.66      0.00      0.00     79.95
14:39:06        all      4.13      0.00     17.57      0.00      0.00     78.30
14:39:07        all      3.74      0.00     20.11      0.00      0.00     76.15
14:39:08        all      2.70      0.00     17.37      0.00      0.00     79.93
14:39:09        all      3.61      0.00     16.40      0.00      0.00     79.99
14:39:10        all      3.53      0.00     17.61      0.00      0.00     78.87
14:39:11        all      3.54      0.00     18.80      0.00      0.00     77.66
14:39:12        all      3.55      0.00     19.55      0.00      0.00     76.90
14:39:13        all      3.03      0.00     18.87      0.00      0.00     78.10
14:39:14        all      3.03      0.00     19.03      0.00      0.00     77.94
14:39:15        all      3.52      0.00     19.45      0.00      0.00     77.03
14:39:16        all      3.12      0.00     16.95      0.00      0.00     79.93
Average:        all      2.58      0.00     13.94      0.01      0.00     83.47
