procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95901164  24008 791392    0    0     4   180 55774   11  0  1 99  0  0  0
 0  0      0 95900224  24008 791400    0    0     0     0  725  420  0  0 100  0  0  0
 0  0      0 95898964  24008 791404    0    0     0     6  702  405  0  0 100  0  0  0
 0  0      0 95898712  24008 791412    0    0     0     0  508  296  0  0 100  0  0  0
 0  0      0 95898712  24008 791412    0    0     0     0  120  132  0  0 100  0  0  0
 0  0      0 95898712  24008 791412    0    0     0     0  209  248  0  0 100  0  0  0
11  0      0 95867876  24012 791424    0    0     0   577 61762 67452  0  1 99  0  0  0
 7  0      0 95859944  24012 791652    0    0     0     0 1319741 1401440  3 14 83  0  0  0
 0  0      0 95859852  24012 791652    0    0     0     0 1343875 1439670  3 13 84  0  0  0
12  0      0 95859912  24012 791656    0    0     0     0 1347455 1440866  3 13 84  0  0  0
11  0      0 95860032  24012 791656    0    0     0     0 1349713 1441641  2 14 84  0  0  0
 5  0      0 95860092  24012 791656    0    0     0     0 1358058 1454897  3 14 84  0  0  0
10  0      0 95860056  24012 791656    0    0     0    13 1355023 1456494  3 14 84  0  0  0
 7  0      0 95859856  24012 791656    0    0     0     0 1355671 1455555  3 13 84  0  0  0
 7  0      0 95859760  24012 791660    0    0     0     0 1349059 1443608  3 14 83  0  0  0
15  0      0 95859528  24012 791660    0    0     0     0 1369775 1469845  3 14 83  0  0  0
 6  0      0 95859636  24012 791664    0    0     0     0 1371423 1478488  3 14 83  0  0  0
 4  0      0 95855328  24012 791664    0    0     0     4 1387192 1490986  3 12 85  0  0  0
 8  0      0 95855496  24012 791664    0    0     0     0 1380633 1477983  3 13 85  0  0  0
 7  0      0 95855560  24012 791664    0    0     0     0 1401904 1488154  3 14 84  0  0  0
 5  0      0 95854904  24012 791664    0    0     0     0 1402015 1492772  3 14 83  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 7  0      0 95855012  24012 791664    0    0     0     0 1411669 1498368  2 14 84  0  0  0
 5  0      0 95855172  24012 791664    0    0     0     4 1415735 1489011  2 13 84  0  0  0
10  0      0 95855220  24012 791668    0    0     0     0 1426592 1510716  2 13 85  0  0  0
10  0      0 95854812  24012 791668    0    0     0     0 1397884 1499764  2 13 84  0  0  0
 9  0      0 95854920  24012 791668    0    0     0     0 1401250 1495180  2 14 84  0  0  0
