procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95804372  23836 729036    0    0     4   181 32265    1  0  0 99  0  0  0
 0  0      0 95806460  23836 729044    0    0     0    48  781  459  0  0 100  0  0  0
 0  0      0 95809464  23836 729048    0    0     0     0  718  445  0  0 100  0  0  0
 0  0      0 95808804  23836 729056    0    0     0     0  661  353  0  0 100  0  0  0
 0  0      0 95808080  23836 729136    0    0     0     0  398  322  0  0 100  0  0  0
 0  0      0 95808080  23836 729152    0    0     0     0  113  121  0  0 100  0  0  0
 0  0      0 95812084  23836 729172    0    0     0    72  139  149  0  0 100  0  0  0
 0  0      0 95815664  23836 729192    0    0     0     0  158  216  0  0 100  0  0  0
 0  0      0 95815664  23836 729208    0    0     0     0  209  224  0  0 100  0  0  0
 0  0      0 95815664  23836 729228    0    0     0     0  516  242  0  0 100  0  0  0
 7  0      0 95717556  24108 734836    0    0  3182     0 88377 27242  0  1 98  0  0  0
 6  0      0 95715428  24112 734848    0    0     0   229 848781 263279  5  9 86  0  0  0
 7  0      0 95714920  24112 734876    0    0     0     0 852526 263862  5  8 87  0  0  0
 7  0      0 95714656  24112 734900    0    0     0     0 870067 268273  5  9 86  0  0  0
 7  0      0 95710664  24112 741880    0    0     0     0 876560 268271  5  9 86  0  0  0
 6  0      0 95708900  24112 743312    0    0     0     0 878859 269420  5  9 86  0  0  0
 5  0      0 95708644  24112 743340    0    0     0     5 878472 269342  5  8 87  0  0  0
 4  0      0 95705368  24112 746444    0    0     0    11 885373 273287  6  9 86  0  0  0
 6  0      0 95704356  24112 748208    0    0     0     0 880325 273637  6  9 86  0  0  0
 7  0      0 95702336  24112 750144    0    0     0     0 870873 271035  5  9 86  0  0  0
 6  0      0 95700316  24112 751956    0    0     0     0 873649 273024  6  9 85  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 9  1      0 95698548  24112 753760    0    0     0     3 880079 272085  5  8 86  0  0  0
 9  0      0 95697288  24112 755080    0    0     0     8 879026 268687  5  9 85  0  0  0
 7  0      0 95695264  24112 756872    0    0     0     0 888059 270468  6  8 86  0  0  0
 5  0      0 95693500  24112 758528    0    0     0     0 889881 272748  6  9 86  0  0  0
 6  0      0 95691480  24112 760200    0    0     0     0 885933 269697  6  8 86  0  0  0
