Linux 6.6.121-0-virt (ip-172-31-4-75) 	03/21/26 	_aarch64_	(48 CPU)

14:14:25        CPU     %user     %nice   %system   %iowait    %steal     %idle
14:14:26        all      0.04      0.00      0.02      0.00      0.00     99.94
14:14:27        all      0.06      0.00      0.02      0.00      0.00     99.92
14:14:28        all      0.00      0.00      0.00      0.00      0.00    100.00
14:14:29        all      0.00      0.00      0.00      0.00      0.00    100.00
14:14:30        all      0.06      0.00      0.00      0.00      0.00     99.94
14:14:31        all      1.95      0.00      8.39      0.11      0.00     89.56
14:14:32        all      3.04      0.00     13.03      0.00      0.00     83.94
14:14:33        all      2.94      0.00     13.50      0.00      0.00     83.55
14:14:34        all      2.73      0.00     12.55      0.00      0.00     84.72
14:14:35        all      2.41      0.00     11.61      0.00      0.00     85.98
14:14:36        all      2.32      0.00     12.29      0.00      0.00     85.39
14:14:37        all      2.69      0.00     12.91      0.00      0.00     84.39
14:14:38        all      2.79      0.00     13.49      0.00      0.00     83.72
14:14:39        all      2.63      0.00     13.22      0.00      0.00     84.14
14:14:40        all      2.22      0.00     12.84      0.00      0.00     84.94
14:14:41        all      2.53      0.00     11.78      0.00      0.00     85.69
14:14:42        all      2.77      0.00     11.18      0.00      0.00     86.05
14:14:43        all      2.42      0.00     10.59      0.00      0.00     87.00
14:14:44        all      2.43      0.00     13.01      0.00      0.00     84.56
14:14:45        all      2.51      0.00     12.59      0.00      0.00     84.90
14:14:46        all      2.65      0.00     12.91      0.00      0.00     84.44
14:14:47        all      1.97      0.00     12.52      0.00      0.00     85.50
14:14:48        all      2.88      0.00     12.63      0.00      0.00     84.49
14:14:49        all      2.63      0.00     12.45      0.00      0.00     84.92
14:14:50        all      2.54      0.00     11.57      0.00      0.00     85.89
14:14:51        all      2.41      0.00     11.01      0.00      0.00     86.58
Average:        all      2.04      0.00      9.73      0.00      0.00     88.23
