procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95560020  24892 999560    0    0     5   214 37660    2  0  0 99  0  0  0
 0  0      0 95559684  24892 999572    0    0     0    23  967  520  0  0 100  0  0  0
 0  0      0 95559684  24892 999580    0    0     0     0  686  400  0  0 100  0  0  0
 0  0      0 95559180  24892 999584    0    0     0     0  642  417  0  0 100  0  0  0
 0  0      0 95558184  24892 999588    0    0     0     0  437  333  0  0 100  0  0  0
 0  0      0 95558184  24892 999604    0    0     0     0  116  124  0  0 100  0  0  0
 0  0      0 95558184  24892 999624    0    0     0     9  123  133  0  0 100  0  0  0
 0  0      0 95558184  24892 999644    0    0     0     0  115  124  0  0 100  0  0  0
 0  0      0 95558184  24892 999660    0    0     0     0  225  265  0  0 100  0  0  0
 0  0      0 95558212  24892 999684    0    0     0     0  346  261  0  0 100  0  0  0
10  0      0 95468360  24892 1000600    0    0     0     0 140431 45239  1  2 97  0  0  0
 9  0      0 95466720  24892 1000616    0    0     0   285 849543 276350  9  8 82  0  0  0
 7  0      0 95464392  24892 1000636    0    0     0    16 869332 280054 10  8 82  0  0  0
 7  0      0 95463292  24892 1000660    0    0     0     0 867179 280190 10  8 82  0  0  0
 7  0      0 95455828  24892 1009036    0    0     0     0 869002 279246 10  8 82  0  0  0
 8  0      0 95451292  24892 1011504    0    0     0     0 875206 281805 10  8 82  0  0  0
 4  0      0 95448748  24892 1012052    0    0     0 10419 876591 281266 10  8 82  0  0  0
 8  0      0 95446672  24892 1015656    0    0     0    13 872598 279878 10  9 82  0  0  0
 8  0      0 95445716  24892 1015676    0    0     0     0 870608 279983  9  9 82  0  0  0
 6  0      0 95439880  24892 1019408    0    0     0     0 885938 285710 10  9 82  0  0  0
 6  0      0 95439144  24892 1021040    0    0     0     0 885771 283353  9  9 82  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 6  0      0 95439640  24892 1023968    0    0     0     0 892061 285521 10  9 81  0  0  0
 9  0      0 95431772  24892 1025328    0    0     0     5 885600 282242  9  9 82  0  0  0
 7  0      0 95429856  24892 1028068    0    0     0     0 889962 283059 10  8 82  0  0  0
 8  0      0 95422944  24892 1028592    0    0     0     0 892618 282793 10  8 82  0  0  0
 9  0      0 95418132  24892 1032132    0    0     0     0 891538 281716  9  9 82  0  0  0
