Linux 6.6.121-0-virt (ip-172-31-0-196) 	03/21/26 	_aarch64_	(48 CPU)

14:17:17        CPU     %user     %nice   %system   %iowait    %steal     %idle
14:17:18        all      0.04      0.00      0.04      0.00      0.00     99.92
14:17:19        all      0.06      0.00      0.00      0.00      0.00     99.94
14:17:20        all      0.06      0.00      0.00      0.00      0.00     99.94
14:17:21        all      0.00      0.00      0.00      0.00      0.00    100.00
14:17:22        all      0.00      0.00      0.00      0.00      0.00    100.00
14:17:23        all      0.00      0.00      0.00      0.00      0.00    100.00
14:17:24        all      0.00      0.00      0.00      0.00      0.00    100.00
14:17:25        all      0.00      0.00      0.00      0.00      0.00    100.00
14:17:26        all      0.04      0.00      0.00      0.00      0.00     99.96
14:17:27        all      0.12      0.00      0.15      0.00      0.00     99.73
14:17:28        all      7.12      0.00     11.87      0.00      0.00     81.01
14:17:29        all      6.98      0.00     11.93      0.00      0.00     81.09
14:17:30        all      6.86      0.00     12.11      0.00      0.00     81.03
14:17:31        all      7.38      0.00     11.79      0.00      0.00     80.83
14:17:32        all      7.09      0.00     12.03      0.00      0.00     80.88
14:17:33        all      8.12      0.00     11.31      0.00      0.00     80.57
14:17:34        all      7.20      0.00     10.84      0.00      0.00     81.97
14:17:35        all      7.48      0.00     10.76      0.00      0.00     81.76
14:17:36        all      6.87      0.00     11.73      0.00      0.00     81.40
14:17:37        all      7.44      0.00     11.19      0.00      0.00     81.37
14:17:38        all      7.33      0.00     11.65      0.02      0.00     81.00
14:17:39        all      7.20      0.00     11.52      0.00      0.00     81.29
14:17:40        all      7.49      0.00     12.73      0.00      0.00     79.78
14:17:41        all      7.15      0.00     12.04      0.00      0.00     80.81
14:17:42        all      7.39      0.00     12.20      0.00      0.00     80.40
14:17:43        all      6.96      0.00     11.78      0.00      0.00     81.26
Average:        all      4.42      0.00      7.12      0.00      0.00     88.46
