Linux 6.6.121-0-virt (ip-172-31-4-75) 	03/21/26 	_aarch64_	(48 CPU)

14:17:21        CPU     %user     %nice   %system   %iowait    %steal     %idle
14:17:22        all      0.08      0.00      0.00      0.00      0.00     99.92
14:17:23        all      0.04      0.00      0.00      0.00      0.00     99.96
14:17:24        all      0.02      0.00      0.00      0.00      0.00     99.98
14:17:25        all      0.00      0.00      0.00      0.00      0.00    100.00
14:17:26        all      0.04      0.00      0.00      0.02      0.00     99.94
14:17:27        all      1.50      0.00      6.50      0.11      0.00     91.90
14:17:28        all      3.72      0.00     16.60      0.00      0.00     79.68
14:17:29        all      2.87      0.00     16.55      0.00      0.00     80.59
14:17:30        all      3.46      0.00     18.20      0.00      0.00     78.34
14:17:31        all      3.10      0.00     17.42      0.00      0.00     79.48
14:17:32        all      3.46      0.00     19.56      0.00      0.00     76.98
14:17:33        all      3.39      0.00     17.65      0.00      0.00     78.96
14:17:34        all      3.50      0.00     18.39      0.00      0.00     78.11
14:17:35        all      3.19      0.00     17.77      0.00      0.00     79.04
14:17:36        all      3.49      0.00     18.61      0.00      0.00     77.90
14:17:37        all      3.23      0.00     16.21      0.00      0.00     80.56
14:17:38        all      2.92      0.00     18.15      0.00      0.00     78.93
14:17:39        all      3.77      0.00     17.99      0.00      0.00     78.24
14:17:40        all      3.70      0.00     18.04      0.00      0.00     78.26
14:17:41        all      3.28      0.00     17.25      0.00      0.00     79.47
14:17:42        all      3.89      0.00     19.07      0.00      0.00     77.05
14:17:43        all      3.47      0.00     17.39      0.00      0.00     79.13
14:17:44        all      3.80      0.00     17.26      0.00      0.00     78.94
14:17:45        all      2.72      0.00     17.48      0.00      0.00     79.80
14:17:46        all      2.91      0.00     17.69      0.00      0.00     79.40
14:17:47        all      3.18      0.00     16.40      0.00      0.00     80.43
Average:        all      2.61      0.00     13.69      0.01      0.00     83.69
