Linux 6.6.121-0-virt (ip-172-31-0-196) 	03/21/26 	_aarch64_	(48 CPU)

14:26:47      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
14:26:48            0       625      1.14      1.63      1.05         0
14:26:49            0       626      1.05      1.61      1.04         0
14:26:50            0       624      1.05      1.61      1.04         0
14:26:51            1       624      1.05      1.61      1.04         0
14:26:52            0       624      1.05      1.61      1.04         0
14:26:53            0       624      1.05      1.61      1.04         0
14:26:54            0       623      0.97      1.58      1.03         0
14:26:55            0       627      0.97      1.58      1.03         0
14:26:56           15       626      0.97      1.58      1.03         0
14:26:57           12       626      0.97      1.58      1.03         0
14:26:58           19       626      0.97      1.58      1.03         0
14:26:59           15       625      2.33      1.85      1.12         0
14:27:00           18       625      2.33      1.85      1.12         0
14:27:01           19       625      2.33      1.85      1.12         0
14:27:02           17       625      2.33      1.85      1.12         0
14:27:03           17       625      2.33      1.85      1.12         0
14:27:04           16       625      3.75      2.15      1.23         0
14:27:05           14       625      3.75      2.15      1.23         0
14:27:06           15       625      3.75      2.15      1.23         0
14:27:07           18       625      3.75      2.15      1.23         0
14:27:08           18       625      3.75      2.15      1.23         0
14:27:09           20       625      4.49      2.33      1.29         0
14:27:10           16       625      4.49      2.33      1.29         0
14:27:11           19       624      4.49      2.33      1.29         0
14:27:12           15       625      4.49      2.33      1.29         0
14:27:13           17       623      4.49      2.33      1.29         0
Average:           12       625      2.46      1.89      1.14         0
