Linux 6.6.121-0-virt (ip-172-31-4-75) 	03/21/26 	_aarch64_	(48 CPU)

14:33:16      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
14:33:17            0       571      0.61      1.51      1.14         0
14:33:18            0       570      0.61      1.51      1.14         0
14:33:19            0       570      0.61      1.51      1.14         0
14:33:20            0       570      0.61      1.51      1.14         0
14:33:21           16       642      0.56      1.49      1.13         0
14:33:22           11       642      0.56      1.49      1.13         0
14:33:23           14       642      0.56      1.49      1.13         0
14:33:24           14       642      0.56      1.49      1.13         0
14:33:25           10       642      0.56      1.49      1.13         0
14:33:26           19       642      1.32      1.63      1.18         0
14:33:27           20       642      1.32      1.63      1.18         0
14:33:28            8       642      1.32      1.63      1.18         0
14:33:29           14       642      1.32      1.63      1.18         0
14:33:30            8       642      1.32      1.63      1.18         0
14:33:31           10       642      2.02      1.77      1.23         0
14:33:32           12       642      2.02      1.77      1.23         0
14:33:33           17       642      2.02      1.77      1.23         0
14:33:34           15       642      2.02      1.77      1.23         0
14:33:35           16       642      2.02      1.77      1.23         0
14:33:36           15       642      2.66      1.91      1.27         0
14:33:37           20       642      2.66      1.91      1.27         0
14:33:38           18       642      2.66      1.91      1.27         0
14:33:39            9       642      2.66      1.91      1.27         0
14:33:40           18       641      2.66      1.91      1.27         0
14:33:41           18       641      3.72      2.14      1.35         0
14:33:42           13       639      3.72      2.14      1.35         0
Average:           12       631      1.64      1.70      1.20         0
