procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 95903360  24052 791196    0    0     6   228 92669   18  0  1 99  0  0  0
 0  0      0 95903360  24052 791204    0    0     0     0  643  313  0  0 100  0  0  0
 0  0      0 95903108  24052 791212    0    0     0     0  633  392  0  0 100  0  0  0
 0  0      0 95902604  24052 791216    0    0     0     0  520  277  0  0 100  0  0  0
 0  0      0 95902604  24052 791216    0    0     0     0  214  224  0  0 100  0  0  0
 0  0      0 95902604  24056 791216    0    0     0    10  105  134  0  0 100  0  0  0
 0  0      0 95902352  24056 791216    0    0     0     0  331  226  0  0 100  0  0  0
 8  0      0 95859708  24068 791352    0    0     0   585 777528 736919  2  8 90  0  0  0
 3  0      0 95850208  24068 791396    0    0     0     0 1003981 966043  2  9 89  0  0  0
 2  0      0 95854088  24068 791400    0    0     0     0 1008244 971390  2  9 90  0  0  0
10  0      0 95843852  24068 791400    0    0     0     0 1006132 966526  2  8 90  0  0  0
 2  0      0 95855128  24068 791400    0    0     0     0 1007001 966528  2 10 88  0  0  0
 6  0      0 95856808  24072 791400    0    0     0    16 1001905 961139  2  9 89  0  0  0
 0  0      0 95852848  24072 791400    0    0     0     0 1007915 968952  2  8 91  0  0  0
 5  0      0 95851132  24072 791404    0    0     0     0 1010727 973525  2  8 89  0  0  0
 5  0      0 95849684  24072 791408    0    0     0     0 1010939 971668  2  8 90  0  0  0
 2  0      0 95849868  24072 791408    0    0     0     0 1010693 970353  2  9 89  0  0  0
 9  0      0 95857516  24072 791408    0    0     0    56 1001544 961476  2  9 88  0  0  0
 1  0      0 95846904  24072 791408    0    0     0     0 1008049 967574  2  8 90  0  0  0
 5  0      0 95859260  24072 791408    0    0     0     0 1015049 973441  2  9 89  0  0  0
10  0      0 95853164  24072 791408    0    0     0     0 994683 953303  2  9 88  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
11  0      0 95850944  24072 791408    0    0     0     0 1005941 963730  2  9 89  0  0  0
 3  0      0 95847496  24072 791412    0    0     0    23 1010570 969369  2  8 90  0  0  0
 7  0      0 95859084  24072 791412    0    0     0     0 1002585 961740  2  9 89  0  0  0
 5  0      0 95851576  24072 791412    0    0     0     0 1000350 958602  2  9 89  0  0  0
 1  0      0 95851624  24072 791412    0    0     0     0 1002363 961746  2 10 88  0  0  0
 4  0      0 95851460  24072 791416    0    0     0     0 999179 958508  2 10 88  0  0  0
 3  0      0 95849548  24072 791416    0    0     0     7 1001268 961779  2  9 89  0  0  0
 5  0      0 95844940  24072 791420    0    0     0     0 1000678 960620  2  9 89  0  0  0
 2  0      0 95855760  24072 791420    0    0     0     0 1006631 966281  2  9 89  0  0  0
