procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95900400  23988 790980    0    0     6   232 79095   16  0  1 99  0  0  0
 0  0      0 95899432  23988 790988    0    0     0     0  686  337  0  0 100  0  0  0
 0  0      0 95898956  23988 790996    0    0     0     0  768  404  0  0 100  0  0  0
 0  0      0 95898704  23988 791004    0    0     0     0  397  273  0  0 100  0  0  0
 0  0      0 95898704  23988 791004    0    0     0     0  225  243  0  0 100  0  0  0
 0  0      0 95898704  23988 791004    0    0     0    10  103  117  0  0 100  0  0  0
 0  0      0 95872640  24000 791016    0    0     0   564 2386 3583  0  0 100  0  0  0
 6  0      0 95844760  24000 791236    0    0     0    46 952209 908510  2 10 88  0  0  0
 6  0      0 95841492  24000 791236    0    0     0     0 959991 920999  3 10 87  0  0  0
 4  0      0 95842556  24000 791236    0    0     0     0 964910 926162  2 10 88  0  0  0
 7  0      0 95840356  24000 791240    0    0     0     0 965726 926925  2  9 89  0  0  0
 4  0      0 95837408  24000 791240    0    0     0     0 968680 928672  2  9 89  0  0  0
 3  0      0 95835436  24004 791236    0    0     0    16 972540 933574  2  9 89  0  0  0
 6  0      0 95835812  24004 791240    0    0     0     0 969738 930546  2  9 89  0  0  0
 6  0      0 95834152  24004 791244    0    0     0     0 960976 920716  2  9 89  0  0  0
 1  0      0 95832824  24004 791248    0    0     0     0 962220 922210  2 10 87  0  0  0
 5  0      0 95833880  24004 791248    0    0     0     0 964654 924607  2  9 89  0  0  0
13  0      0 95832344  24008 791248    0    0     0     5 960528 919840  2  9 89  0  0  0
 7  0      0 95832772  24008 791248    0    0     0     0 968132 928413  2  9 89  0  0  0
 7  0      0 95832472  24008 791248    0    0     0     0 967375 928571  3 10 87  0  0  0
 1  0      0 95831896  24008 791248    0    0     0     0 968780 928663  2  9 89  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95830156  24008 791248    0    0     0     0 967682 928044  2 10 88  0  0  0
 2  0      0 95830972  24012 791244    0    0     0     9 968767 929033  2  9 89  0  0  0
 2  0      0 95834916  24012 791252    0    0     0     0 966118 927092  2  8 90  0  0  0
 2  0      0 95835576  24012 791256    0    0     0     0 971544 932436  2  9 89  0  0  0
 5  0      0 95836260  24012 791256    0    0     0     0 977689 937077  2  8 89  0  0  0
 8  0      0 95838272  24012 791256    0    0     0     0 979589 939067  2  8 90  0  0  0
 4  0      0 95835940  24012 791256    0    0     0     5 963673 923480  2 10 88  0  0  0
 3  0      0 95839164  24012 791256    0    0     0     0 966922 926198  2 10 88  0  0  0
 3  0      0 95836148  24012 791260    0    0     0     0 960093 920886  2 10 87  0  0  0
 5  0      0 95836616  24012 791260    0    0     0     0 958606 917448  2 10 88  0  0  0
 3  0      0 95836600  24012 791260    0    0     0     0 961959 922136  2 10 88  0  0  0
10  0      0 95834524  24016 791260    0    0     0     5 962729 923594  3  9 88  0  0  0
 4  0      0 95833000  24016 791260    0    0     0     0 968355 929041  2 10 88  0  0  0
10  0      0 95833416  24016 791260    0    0     0     0 962320 921672  2 10 88  0  0  0
 8  0      0 95832452  24016 791264    0    0     0     0 961231 921374  2  9 89  0  0  0
 2  0      0 95831436  24016 791268    0    0     0     0 963103 923810  2 11 87  0  0  0
 8  0      0 95832376  24016 791268    0    0     0    22 965744 926453  2 10 87  0  0  0
 7  0      0 95831640  24016 791268    0    0     0    15 969364 928265  2 10 88  0  0  0
 6  0      0 95832864  24016 791268    0    0     0     0 976593 935683  2  8 90  0  0  0
 6  0      0 95829880  24016 791268    0    0     0     0 970155 929817  2  9 89  0  0  0
 4  0      0 95831504  24016 791272    0    0     0     0 967266 926747  2  9 89  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 6  0      0 95830496  24016 791272    0    0     0    44 966658 925945  2  9 89  0  0  0
12  0      0 95831240  24016 791276    0    0     0     9 973730 933338  2  9 89  0  0  0
 5  0      0 95832120  24016 791276    0    0     0     0 975786 935022  2  9 89  0  0  0
 4  0      0 95826880  24016 791276    0    0     0     0 978317 937534  2 10 88  0  0  0
 0  0      0 95826800  24016 791276    0    0     0     0 972876 932311  2  9 89  0  0  0
 5  0      0 95828856  24016 791280    0    0     0     0 966746 926644  2  9 89  0  0  0
 3  0      0 95829228  24016 791284    0    0     0     5 967207 927157  2 10 88  0  0  0
 2  0      0 95826568  24016 791284    0    0     0     0 972925 933732  2  9 89  0  0  0
