Linux 6.6.121-0-virt (ip-172-31-0-225) 	03/18/26 	_aarch64_	(48 CPU)

21:10:00        CPU     %user     %nice   %system   %iowait    %steal     %idle
21:10:01        all      0.06      0.00      0.00      0.00      0.00     99.94
21:10:02        all      0.04      0.00      0.02      0.00      0.00     99.94
21:10:03        all      0.00      0.00      0.00      0.00      0.00    100.00
21:10:04        all      0.00      0.00      0.00      0.00      0.00    100.00
21:10:05        all      0.04      0.00      0.00      0.00      0.00     99.96
21:10:06        all      1.12      0.00      6.22      0.09      0.00     92.58
21:10:07        all      2.68      0.00     10.08      0.00      0.00     87.24
21:10:08        all      2.22      0.00     10.22      0.00      0.00     87.56
21:10:09        all      1.97      0.00     10.02      0.00      0.00     88.01
21:10:10        all      1.57      0.00      8.33      0.00      0.00     90.11
21:10:11        all      2.24      0.00      9.29      0.00      0.00     88.47
21:10:12        all      2.25      0.00      8.68      0.00      0.00     89.06
21:10:13        all      2.17      0.00      8.71      0.00      0.00     89.12
21:10:14        all      2.43      0.00      9.42      0.00      0.00     88.16
21:10:15        all      2.52      0.00     10.42      0.00      0.00     87.06
21:10:16        all      2.12      0.00      8.77      0.00      0.00     89.11
21:10:17        all      1.97      0.00      9.02      0.00      0.00     89.01
21:10:18        all      2.56      0.00     10.14      0.00      0.00     87.30
21:10:19        all      2.16      0.00      8.91      0.00      0.00     88.92
21:10:20        all      2.31      0.00      9.93      0.00      0.00     87.76
21:10:21        all      2.08      0.00      8.69      0.00      0.00     89.23
21:10:22        all      2.15      0.00      8.79      0.00      0.00     89.06
21:10:23        all      1.86      0.00      8.37      0.00      0.00     89.77
21:10:24        all      2.54      0.00      9.14      0.00      0.00     88.32
21:10:25        all      1.92      0.00      8.30      0.00      0.00     89.78
21:10:26        all      2.06      0.00      9.72      0.00      0.00     88.22
21:10:27        all      2.21      0.00      9.25      0.02      0.00     88.51
21:10:28        all      2.30      0.00     10.53      0.00      0.00     87.17
21:10:29        all      2.46      0.00      9.63      0.00      0.00     87.91
21:10:30        all      2.10      0.00      9.39      0.00      0.00     88.52
21:10:31        all      2.69      0.00      9.61      0.00      0.00     87.71
21:10:32        all      2.26      0.00      9.43      0.00      0.00     88.31
21:10:33        all      1.82      0.00      9.93      0.00      0.00     88.25
21:10:34        all      2.22      0.00      9.81      0.00      0.00     87.97
21:10:35        all      1.88      0.00     10.04      0.00      0.00     88.08
21:10:36        all      2.69      0.00     10.68      0.00      0.00     86.63
21:10:37        all      2.12      0.00     10.31      0.00      0.00     87.57
21:10:38        all      2.03      0.00      8.69      0.00      0.00     89.28
21:10:39        all      2.09      0.00      8.04      0.00      0.00     89.88
21:10:40        all      2.12      0.00      9.42      0.00      0.00     88.46
21:10:41        all      1.93      0.00      8.78      0.00      0.00     89.29
21:10:42        all      2.23      0.00      9.35      0.00      0.00     88.42
21:10:43        all      2.07      0.00      8.86      0.00      0.00     89.07
21:10:44        all      2.20      0.00      9.58      0.00      0.00     88.22
21:10:45        all      1.96      0.00      8.70      0.00      0.00     89.33
21:10:46        all      1.81      0.00      9.40      0.00      0.00     88.79
21:10:47        all      1.69      0.00      9.90      0.00      0.00     88.41
21:10:48        all      1.90      0.00      8.85      0.00      0.00     89.25
21:10:49        all      2.22      0.00      9.17      0.00      0.00     88.61
21:10:50        all      2.31      0.00      9.26      0.00      0.00     88.43
21:10:51        all      2.20      0.00      9.05      0.00      0.00     88.76
21:10:52        all      2.10      0.00      8.58      0.00      0.00     89.31
21:10:53        all      1.76      0.00     10.07      0.00      0.00     88.16
21:10:54        all      2.12      0.00      9.33      0.00      0.00     88.55
21:10:55        all      2.25      0.00      9.55      0.00      0.00     88.21
21:10:56        all      2.46      0.00      8.97      0.00      0.00     88.57
21:10:57        all      2.71      0.00     10.18      0.00      0.00     87.11
21:10:58        all      2.30      0.00     10.04      0.00      0.00     87.66
21:10:59        all      2.18      0.00      9.03      0.00      0.00     88.79
21:11:00        all      2.27      0.00     10.54      0.00      0.00     87.18
21:11:01        all      2.66      0.00     10.36      0.00      0.00     86.98
21:11:02        all      2.38      0.00      8.82      0.00      0.00     88.80
21:11:03        all      1.88      0.00     10.75      0.00      0.00     87.37
21:11:04        all      2.29      0.00      9.51      0.00      0.00     88.20
21:11:05        all      2.37      0.00      9.96      0.00      0.00     87.66
21:11:06        all      2.14      0.00     10.03      0.00      0.00     87.83
21:11:07        all      2.00      0.00      9.84      0.00      0.00     88.16
21:11:08        all      1.95      0.00      8.31      0.02      0.00     89.72
21:11:09        all      2.37      0.00     10.34      0.00      0.00     87.29
Average:        all      2.00      0.00      8.68      0.00      0.00     89.31
