Linux 6.6.121-0-virt (ip-172-31-2-238) 	03/18/26 	_aarch64_	(48 CPU)

21:09:56        CPU     %user     %nice   %system   %iowait    %steal     %idle
21:09:57        all      0.06      0.00      0.02      0.00      0.00     99.92
21:09:58        all      0.04      0.00      0.02      0.00      0.00     99.94
21:09:59        all      0.02      0.00      0.00      0.00      0.00     99.98
21:10:00        all      0.00      0.00      0.00      0.00      0.00    100.00
21:10:01        all      0.00      0.00      0.00      0.00      0.00    100.00
21:10:02        all      0.00      0.00      0.00      0.00      0.00    100.00
21:10:03        all      0.00      0.00      0.00      0.00      0.00    100.00
21:10:04        all      0.02      0.00      0.00      0.00      0.00     99.98
21:10:05        all      0.19      0.00      0.12      0.25      0.00     99.44
21:10:06        all      6.63      0.00      8.13      0.00      0.00     85.24
21:10:07        all      8.85      0.00     12.40      0.00      0.00     78.75
21:10:08        all     10.19      0.00     11.93      0.00      0.00     77.88
21:10:09        all     10.91      0.00     12.12      0.00      0.00     76.96
21:10:10        all     10.17      0.00     12.22      0.02      0.00     77.59
21:10:11        all     10.89      0.00     12.44      0.00      0.00     76.67
21:10:12        all      8.79      0.00     10.58      0.00      0.00     80.63
21:10:13        all      9.81      0.00     12.00      0.00      0.00     78.19
21:10:14        all     10.26      0.00     12.22      0.00      0.00     77.52
21:10:15        all     10.29      0.00     11.59      0.00      0.00     78.12
21:10:16        all     10.00      0.00     11.77      0.00      0.00     78.23
21:10:17        all      9.48      0.00     11.87      0.00      0.00     78.65
21:10:18        all      8.99      0.00     11.55      0.00      0.00     79.45
21:10:19        all      9.10      0.00     11.74      0.00      0.00     79.16
21:10:20        all     10.24      0.00     12.22      0.00      0.00     77.54
21:10:21        all     10.72      0.00     11.53      0.00      0.00     77.75
21:10:22        all     10.45      0.00     11.89      0.00      0.00     77.67
21:10:23        all      9.92      0.00     10.87      0.00      0.00     79.21
21:10:24        all     10.07      0.00     11.53      0.00      0.00     78.40
21:10:25        all      9.89      0.00     11.85      0.00      0.00     78.26
21:10:26        all     10.28      0.00     10.95      0.00      0.00     78.77
21:10:27        all     10.10      0.00     11.68      0.00      0.00     78.22
21:10:28        all      8.80      0.00     11.37      0.00      0.00     79.83
21:10:29        all     10.94      0.00     12.00      0.00      0.00     77.06
21:10:30        all     10.19      0.00     12.13      0.00      0.00     77.67
21:10:31        all      9.75      0.00     11.04      0.00      0.00     79.21
21:10:32        all     10.63      0.00     12.48      0.00      0.00     76.89
21:10:33        all      9.55      0.00     12.48      0.00      0.00     77.96
21:10:34        all      8.88      0.00     11.54      0.00      0.00     79.59
21:10:35        all     10.30      0.00     11.18      0.00      0.00     78.52
21:10:36        all     10.11      0.00     11.95      0.00      0.00     77.94
21:10:37        all      9.90      0.00     12.23      0.00      0.00     77.87
21:10:38        all     10.80      0.00     12.73      0.00      0.00     76.48
21:10:39        all      9.88      0.00     11.70      0.00      0.00     78.42
21:10:40        all     10.11      0.00     11.76      0.00      0.00     78.13
21:10:41        all     10.16      0.00     11.35      0.00      0.00     78.49
21:10:42        all      9.40      0.00     11.70      0.00      0.00     78.90
21:10:43        all     10.61      0.00     12.61      0.00      0.00     76.78
21:10:44        all      9.94      0.00     11.93      0.00      0.00     78.13
21:10:45        all     10.62      0.00     12.46      0.00      0.00     76.92
21:10:46        all      9.89      0.00     12.71      0.00      0.00     77.40
21:10:47        all     10.94      0.00     11.66      0.00      0.00     77.40
21:10:48        all      9.67      0.00     11.72      0.00      0.00     78.60
21:10:49        all      9.24      0.00     12.01      0.00      0.00     78.75
21:10:50        all      9.46      0.00     12.08      0.00      0.00     78.46
21:10:51        all      9.45      0.00     11.20      0.00      0.00     79.35
21:10:52        all      9.98      0.00     11.61      0.00      0.00     78.41
21:10:53        all     10.53      0.00     11.34      0.00      0.00     78.12
21:10:54        all      9.38      0.00     11.34      0.00      0.00     79.28
21:10:55        all     10.65      0.00     12.02      0.00      0.00     77.33
21:10:56        all      9.05      0.00     12.19      0.00      0.00     78.76
21:10:57        all     10.43      0.00     12.61      0.00      0.00     76.96
21:10:58        all     10.19      0.00     11.62      0.00      0.00     78.19
21:10:59        all      9.49      0.00     11.36      0.00      0.00     79.16
21:11:00        all     11.53      0.00     11.46      0.00      0.00     77.01
21:11:01        all     10.01      0.00     11.67      0.00      0.00     78.32
21:11:02        all     10.49      0.00     12.14      0.02      0.00     77.35
21:11:03        all     10.53      0.00     12.32      0.00      0.00     77.15
21:11:04        all     10.32      0.00     11.93      0.00      0.00     77.75
21:11:05        all      9.53      0.00     12.07      0.00      0.00     78.40
Average:        all      8.61      0.00     10.18      0.00      0.00     81.21
