procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95913292  24024 791088    0    0     6   230 83977   17  0  1 99  0  0  0
 0  0      0 95912324  24024 791096    0    0     0    11  659  345  0  0 100  0  0  0
 1  0      0 95912324  24024 791100    0    0     0     0  753  486  0  0 100  0  0  0
 0  0      0 95912072  24024 791108    0    0     0     0  496  286  0  0 100  0  0  0
 0  0      0 95912072  24024 791108    0    0     0     0  132  156  0  0 100  0  0  0
 0  0      0 95912072  24024 791108    0    0     0     0  103  123  0  0 100  0  0  0
 0  0      0 95911848  24024 791108    0    0     0    10  439  332  0  0 100  0  0  0
 0  0      0 95855696  24044 791340    0    0     0   592 1192216 1160959  2 13 85  0  0  0
 2  0      0 95854540  24044 791340    0    0     0     0 1621649 1587116  4 21 75  0  0  0
 3  0      0 95852192  24044 791340    0    0     0     0 1650669 1631976  4 20 76  0  0  0
 6  0      0 95847388  24044 791344    0    0     0     0 1669856 1646172  3 20 77  0  0  0
10  0      0 95844828  24044 791344    0    0     0     0 1659124 1631822  3 19 78  0  0  0
17  0      0 95842264  24044 791344    0    0     0    15 1650272 1622064  3 19 77  0  0  0
 7  0      0 95839688  24044 791348    0    0     0     0 1636739 1604628  3 18 79  0  0  0
 9  0      0 95837304  24044 791348    0    0     0     0 1625240 1592297  4 21 75  0  0  0
14  0      0 95835820  24044 791352    0    0     0     0 1629152 1596339  4 19 77  0  0  0
19  0      0 95834724  24044 791352    0    0     0     0 1684158 1658103  4 19 77  0  0  0
 4  0      0 95832520  24044 791352    0    0     0     5 1631406 1597262  4 20 76  0  0  0
19  0      0 95832584  24044 791352    0    0     0     0 1641483 1611661  4 19 77  0  0  0
 0  0      0 95832420  24044 791352    0    0     0     0 1682045 1662379  3 19 78  0  0  0
12  0      0 95830948  24044 791352    0    0     0     0 1638895 1608901  4 19 77  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 6  0      0 95829800  24044 791352    0    0     0     0 1643141 1612854  4 19 77  0  0  0
 4  0      0 95830124  24044 791356    0    0     0     5 1654186 1627848  4 19 77  0  0  0
 3  0      0 95829588  24044 791356    0    0     0     0 1656588 1627909  4 19 78  0  0  0
 1  0      0 95829796  24044 791356    0    0     0     0 1625483 1591700  4 19 77  0  0  0
11  0      0 95829072  24044 791356    0    0     0     0 1652872 1627136  3 20 76  0  0  0
19  0      0 95829284  24044 791360    0    0     0     0 1639248 1612410  4 20 76  0  0  0
 9  0      0 95830540  24044 791360    0    0     0     5 1684205 1661376  3 21 76  0  0  0
 1  0      0 95831140  24044 791360    0    0     0     0 1669746 1645711  4 18 78  0  0  0
 7  0      0 95830888  24044 791364    0    0     0     0 1619891 1590606  4 21 75  0  0  0
 8  0      0 95830860  24044 791364    0    0     0     0 1658534 1631983  4 20 76  0  0  0
 6  0      0 95829680  24044 791364    0    0     0     0 1639917 1610275  4 19 78  0  0  0
13  0      0 95829920  24048 791360    0    0     0     5 1631419 1599791  4 20 76  0  0  0
 4  0      0 95829336  24048 791364    0    0     0     0 1607341 1573143  4 22 74  0  0  0
 0  0      0 95829172  24048 791364    0    0     0     0 1599207 1564315  5 22 73  0  0  0
17  0      0 95829800  24048 791368    0    0     0     0 1651016 1624413  4 19 77  0  0  0
 3  0      0 95829208  24048 791368    0    0     0     0 1667452 1643243  4 22 74  0  0  0
13  0      0 95829708  24048 791368    0    0     0    20 1643149 1615302  4 19 78  0  0  0
13  0      0 95828620  24048 791372    0    0     0    12 1647737 1620456  3 20 77  0  0  0
10  0      0 95828296  24048 791372    0    0     0     0 1606052 1573203  4 19 77  0  0  0
12  0      0 95829556  24048 791372    0    0     0     0 1652669 1625023  4 20 76  0  0  0
23  0      0 95829444  24048 791372    0    0     0     0 1639794 1609622  4 21 76  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
13  0      0 95828708  24048 791380    0    0     0    68 1654977 1627071  4 19 77  0  0  0
13  0      0 95828536  24048 791380    0    0     0     9 1639241 1611203  4 19 77  0  0  0
10  0      0 95828404  24048 791380    0    0     0     0 1659550 1633017  4 19 77  0  0  0
 4  0      0 95828832  24048 791380    0    0     0     0 1679672 1659401  3 19 77  0  0  0
11  0      0 95828784  24048 791380    0    0     0     0 1623455 1590783  4 19 77  0  0  0
 8  0      0 95828420  24048 791380    0    0     0     0 1613398 1579807  4 20 75  0  0  0
 2  0      0 95827680  24048 791384    0    0     0     5 1614231 1583750  4 20 76  0  0  0
 1  0      0 95827624  24048 791388    0    0     0     0 1643521 1615642  4 20 76  0  0  0
18  0      0 95829388  24048 791388    0    0     0     0 1638431 1611483  4 20 76  0  0  0
 1  0      0 95827900  24048 791388    0    0     0     0 1603907 1569403  4 21 76  0  0  0
 4  0      0 95831512  24048 791392    0    0     0     0 1654500 1629372  4 20 76  0  0  0
11  0      0 95831536  24048 791396    0    0     0     5 1677623 1653119  3 19 78  0  0  0
 2  0      0 95830000  24048 791396    0    0     0     0 1648995 1623293  4 17 79  0  0  0
16  0      0 95830176  24048 791396    0    0     0     0 1607756 1572818  4 20 76  0  0  0
 6  0      0 95830228  24048 791396    0    0     0     0 1654591 1628737  3 17 79  0  0  0
14  0      0 95830976  24048 791400    0    0     0     0 1663811 1638212  4 19 77  0  0  0
16  0      0 95829888  24048 791400    0    0     0     5 1632427 1601873  4 20 76  0  0  0
20  0      0 95829560  24048 791404    0    0     0     0 1611718 1577662  4 21 75  0  0  0
12  0      0 95829880  24048 791404    0    0     0     0 1633103 1601047  4 21 76  0  0  0
 4  0      0 95829920  24048 791408    0    0     0     0 1628876 1600470  4 20 77  0  0  0
 2  0      0 95828984  24048 791408    0    0     0     0 1715431 1702968  3 17 80  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 95830632  24048 791408    0    0     0     5 1652852 1627637  4 19 77  0  0  0
22  0      0 95829436  24048 791408    0    0     0     0 1603519 1568092  4 19 77  0  0  0
25  0      0 95829772  24048 791408    0    0     0     0 1623577 1594126  4 19 77  0  0  0
12  0      0 95829040  24048 791408    0    0     0     0 1611006 1579132  4 20 76  0  0  0
12  0      0 95830648  24048 791412    0    0     0     0 1657458 1632739  4 19 77  0  0  0
