procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
21  0      0 95666316  25068 921108    0    0     0     0 1517451 1879913 13 13 74  0  0  0
18  0      0 95665588  25068 921400    0    0     0     0 1520116 1884101 12 12 75  0  0  0
 7  0      0 95665336  25068 921616    0    0     0     0 1525356 1890095 13 13 75  0  0  0
 9  0      0 95664860  25068 922036    0    0     0     0 1513341 1866362 12 12 75  0  0  0
 2  0      0 95664356  25068 922152    0    0     0     7 1521682 1884809 12 12 76  0  0  0
13  0      0 95549904  25068 922504    0    0     0     0 1540605 1914321 15 14 71  0  0  0
12  0      0 95453328  25068 923084    0    0     0     0 1555253 1947775 16 13 71  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
14  0      0 95381356  25068 923308    0    0     0     0 1547964 1937257 16 14 70  0  0  0
 6  0      0 95664764  25068 923692    0    0     0     0 1536997 1918794 15 14 72  0  0  0
 9  0      0 95673092  25068 923916    0    0     0     7 1513337 1865121 13 13 74  0  0  0
12  0      0 95672840  25068 924072    0    0     0     0 1517488 1872273 13 13 74  0  0  0
12  0      0 95672360  25068 924380    0    0     0     0 1523482 1886819 14 13 74  0  0  0
 6  0      0 95672108  25068 924724    0    0     0     0 1512340 1861872 12 12 76  0  0  0
