Linux 6.6.121-0-virt (ip-172-31-2-238) 	03/18/26 	_aarch64_	(48 CPU)

21:09:56      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
21:09:57            0       641      1.30      1.69      1.36         0
21:09:58            0       643      1.30      1.69      1.36         0
21:09:59            0       640      1.19      1.66      1.36         0
21:10:00            0       640      1.19      1.66      1.36         0
21:10:01            0       640      1.19      1.66      1.36         0
21:10:02            0       640      1.19      1.66      1.36         0
21:10:03            0       640      1.19      1.66      1.36         0
21:10:04            0       643      1.10      1.63      1.35         0
21:10:05            4       644      1.10      1.63      1.35         0
21:10:06            3       644      1.10      1.63      1.35         0
21:10:07            1       644      1.10      1.63      1.35         0
21:10:08           12       644      1.10      1.63      1.35         0
21:10:09            4       644      1.73      1.75      1.39         0
21:10:10           23       644      1.73      1.75      1.39         0
21:10:11            9       644      1.73      1.75      1.39         0
21:10:12            6       644      1.73      1.75      1.39         0
21:10:13            4       644      1.73      1.75      1.39         0
21:10:14           15       644      2.47      1.91      1.44         0
21:10:15           14       644      2.47      1.91      1.44         0
21:10:16            8       644      2.47      1.91      1.44         0
21:10:17           11       644      2.47      1.91      1.44         0
21:10:18           10       644      2.47      1.91      1.44         0
21:10:19            7       644      3.88      2.21      1.54         0
21:10:20           12       644      3.88      2.21      1.54         0
21:10:21           16       644      3.88      2.21      1.54         0
21:10:22           11       645      3.88      2.21      1.54         0
21:10:23           11       645      3.88      2.21      1.54         0
21:10:24           14       645      4.61      2.39      1.60         0
21:10:25           10       645      4.61      2.39      1.60         0
21:10:26           13       645      4.61      2.39      1.60         0
21:10:27            6       645      4.61      2.39      1.60         0
21:10:28            8       645      4.61      2.39      1.60         0
21:10:29           21       645      5.20      2.55      1.66         0
21:10:30           12       645      5.20      2.55      1.66         0
21:10:31            1       645      5.20      2.55      1.66         0
21:10:32           17       645      5.20      2.55      1.66         0
21:10:33           11       645      5.20      2.55      1.66         0
21:10:34            3       645      5.66      2.69      1.71         0
21:10:35           11       645      5.66      2.69      1.71         0
21:10:36           10       645      5.66      2.69      1.71         0
21:10:37            1       645      5.66      2.69      1.71         0
21:10:38            7       645      5.66      2.69      1.71         0
21:10:39           16       645      6.25      2.86      1.77         0
21:10:40            6       643      6.25      2.86      1.77         0
21:10:41           13       643      6.25      2.86      1.77         0
21:10:42           10       643      6.25      2.86      1.77         0
21:10:43           12       643      6.25      2.86      1.77         0
21:10:44           11       643      7.35      3.14      1.87         0
21:10:45            7       641      7.35      3.14      1.87         0
21:10:46           12       641      7.35      3.14      1.87         0
21:10:47            6       641      7.35      3.14      1.87         0
21:10:48           11       641      7.35      3.14      1.87         0
21:10:49           13       641      7.41      3.22      1.90         0
21:10:50            8       641      7.41      3.22      1.90         0
21:10:51           16       641      7.41      3.22      1.90         0
21:10:52            8       641      7.41      3.22      1.90         0
21:10:53            9       641      7.41      3.22      1.90         0
21:10:54           16       641      7.29      3.27      1.93         0
21:10:55           19       641      7.29      3.27      1.93         0
21:10:56           15       641      7.29      3.27      1.93         0
21:10:57           13       641      7.29      3.27      1.93         0
21:10:58           13       641      7.29      3.27      1.93         0
21:10:59            7       641      7.59      3.40      1.97         0
21:11:00            5       641      7.59      3.40      1.97         0
21:11:01           12       641      7.59      3.40      1.97         0
21:11:02            2       641      7.59      3.40      1.97         0
21:11:03           10       640      7.59      3.40      1.97         0
21:11:04           15       640      7.14      3.38      1.97         0
21:11:05           14       638      7.14      3.38      1.97         0
Average:            9       643      4.72      2.52      1.65         0
