Linux 6.6.121-0-virt (ip-172-31-0-225) 	03/18/26 	_aarch64_	(48 CPU)

21:11:46      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
21:11:47            0       575      1.44      1.15      0.76         0
21:11:48            0       574      1.32      1.13      0.76         0
21:11:49            0       574      1.32      1.13      0.76         0
21:11:50            0       576      1.32      1.13      0.76         0
21:11:51            1       695      1.32      1.13      0.76         0
21:11:52            8       695      1.32      1.13      0.76         0
21:11:53           13       695      2.10      1.29      0.81         0
21:11:54           12       695      2.10      1.29      0.81         0
21:11:55            8       695      2.10      1.29      0.81         0
21:11:56            7       695      2.10      1.29      0.81         0
21:11:57            7       695      2.10      1.29      0.81         0
21:11:58           10       695      2.41      1.37      0.84         0
21:11:59           10       695      2.41      1.37      0.84         0
21:12:00            5       695      2.41      1.37      0.84         0
21:12:01            4       695      2.41      1.37      0.84         0
21:12:02           12       695      2.41      1.37      0.84         0
21:12:03            6       695      2.54      1.42      0.86         0
21:12:04            2       695      2.54      1.42      0.86         0
21:12:05            9       695      2.54      1.42      0.86         0
21:12:06           15       695      2.54      1.42      0.86         0
21:12:07           15       695      2.54      1.42      0.86         0
21:12:08           11       695      3.30      1.59      0.92         0
21:12:09            2       695      3.30      1.59      0.92         0
21:12:10           14       695      3.30      1.59      0.92         0
21:12:11            5       695      3.30      1.59      0.92         0
21:12:12           17       695      3.30      1.59      0.92         0
21:12:13           23       695      4.23      1.82      0.99         0
21:12:14            3       695      4.23      1.82      0.99         0
21:12:15           14       695      4.23      1.82      0.99         0
21:12:16           19       695      4.23      1.82      0.99         0
21:12:17           15       695      4.23      1.82      0.99         0
21:12:18           23       695      4.78      1.97      1.05         0
21:12:19           13       695      4.78      1.97      1.05         0
21:12:20            4       695      4.78      1.97      1.05         0
21:12:21            5       696      4.78      1.97      1.05         0
21:12:22            7       696      4.78      1.97      1.05         0
21:12:23            3       696      5.43      2.15      1.11         0
21:12:24            8       696      5.43      2.15      1.11         0
21:12:25            5       696      5.43      2.15      1.11         0
21:12:26            8       696      5.43      2.15      1.11         0
21:12:27           14       696      5.43      2.15      1.11         0
21:12:28           10       696      5.88      2.30      1.16         0
21:12:29           19       696      5.88      2.30      1.16         0
21:12:30            1       696      5.88      2.30      1.16         0
21:12:31            2       696      5.88      2.30      1.16         0
21:12:32            3       696      5.88      2.30      1.16         0
21:12:33           14       696      5.73      2.33      1.18         0
21:12:34            0       696      5.73      2.33      1.18         0
21:12:35            6       696      5.73      2.33      1.18         0
21:12:36            1       696      5.73      2.33      1.18         0
21:12:37            0       696      5.73      2.33      1.18         0
21:12:38           11       696      6.15      2.47      1.23         0
21:12:39           15       696      6.15      2.47      1.23         0
21:12:40            7       696      6.15      2.47      1.23         0
21:12:41           14       696      6.15      2.47      1.23         0
21:12:42           23       696      6.15      2.47      1.23         0
21:12:43            8       696      6.94      2.70      1.31         0
21:12:44            3       696      6.94      2.70      1.31         0
21:12:45            1       696      6.94      2.70      1.31         0
21:12:46            9       696      6.94      2.70      1.31         0
21:12:47            4       696      6.94      2.70      1.31         0
21:12:48           15       696      7.27      2.83      1.36         0
21:12:49           10       696      7.27      2.83      1.36         0
21:12:50            5       696      7.27      2.83      1.36         0
21:12:51            6       696      7.27      2.83      1.36         0
21:12:52            2       696      7.27      2.83      1.36         0
21:12:53           15       695      8.05      3.07      1.45         0
21:12:54            5       695      8.05      3.07      1.45         0
21:12:55            3       693      8.05      3.07      1.45         0
Average:            8       688      4.58      1.99      1.06         0
