procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95903152  24024 775164    0    0     6   232 83220   15  1  1 98  0  0  0
 0  0      0 95903152  24024 775172    0    0     0     0  759  416  0  0 100  0  0  0
 0  0      0 95902168  24024 775180    0    0     0    17  708  518  0  0 100  0  0  0
 0  0      0 95901664  24024 775188    0    0     0     0  644  319  0  0 100  0  0  0
 0  0      0 95901188  24024 775256    0    0     0     0  405  352  0  0 100  0  0  0
 0  0      0 95901188  24024 775272    0    0     0     0  215  240  0  0 100  0  0  0
 0  0      0 95901188  24024 775292    0    0     0     0  111  132  0  0 100  0  0  0
 0  0      0 95901188  24028 775312    0    0     0    10  134  163  0  0 100  0  0  0
 0  0      0 95901188  24028 775328    0    0     0     0  109  124  0  0 100  0  0  0
 0  0      0 95901188  24028 775352    0    0     0     0  410  333  0  0 100  0  0  0
 6  0      0 95829688  24300 777988    0    0   319     0 45273 14695  0  1 99  0  0  0
 7  0      0 95825896  24300 778020    0    0     0     0 1449127 1725411 10 12 78  0  0  0
 5  0      0 95825896  24300 778040    0    0     0     0 1475668 1798666  9 12 78  0  0  0
 6  0      0 95825644  24300 778068    0    0     0    10 1479813 1812078 11 12 77  0  0  0
 1  0      0 95825392  24300 778088    0    0     0     0 1477962 1804781 10 12 78  0  0  0
15  0      0 95822868  24304 778108    0    0     0    19 1481612 1816871 10 12 78  0  0  0
 9  0      0 95822876  24304 778128    0    0     0     0 1481114 1816703 10 12 78  0  0  0
13  0      0 95822884  24304 778148    0    0     0     0 1482888 1821754  9 10 80  0  0  0
 6  0      0 95822884  24304 778164    0    0     0     0 1482342 1824374 10 13 77  0  0  0
 9  0      0 95822884  24304 778184    0    0     0     0 1480100 1813035 10 11 78  0  0  0
10  0      0 95822884  24304 778204    0    0     0     6 1483691 1821606 10 12 79  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
