Linux 6.6.121-0-virt (ip-172-31-7-252) 	03/19/26 	_aarch64_	(48 CPU)

07:41:47        CPU     %user     %nice   %system   %iowait    %steal     %idle
07:41:48        all      0.08      0.00      0.00      0.00      0.00     99.92
07:41:49        all      0.04      0.00      0.02      0.00      0.00     99.94
07:41:50        all      0.00      0.00      0.00      0.00      0.00    100.00
07:41:51        all      0.00      0.00      0.00      0.00      0.00    100.00
07:41:52        all      0.04      0.00      0.00      0.02      0.00     99.94
07:41:53        all      1.35      0.00      5.97      0.11      0.00     92.58
07:41:54        all      2.08      0.00     10.97      0.00      0.00     86.95
07:41:55        all      2.40      0.00     10.79      0.00      0.00     86.81
07:41:56        all      2.02      0.00     10.81      0.00      0.00     87.17
07:41:57        all      2.10      0.00      8.39      0.00      0.00     89.51
07:41:58        all      1.95      0.00      9.30      0.00      0.00     88.75
07:41:59        all      2.30      0.00     10.18      0.00      0.00     87.53
07:42:00        all      2.63      0.00     10.62      0.00      0.00     86.75
07:42:01        all      2.24      0.00      9.96      0.00      0.00     87.80
07:42:02        all      2.68      0.00     10.36      0.00      0.00     86.96
07:42:03        all      2.02      0.00     10.04      0.00      0.00     87.94
07:42:04        all      2.20      0.00      8.75      0.00      0.00     89.05
07:42:05        all      2.18      0.00      9.96      0.00      0.00     87.86
07:42:06        all      2.69      0.00     10.57      0.00      0.00     86.74
07:42:07        all      2.87      0.00     10.01      0.00      0.00     87.11
07:42:08        all      2.51      0.00     11.05      0.00      0.00     86.44
07:42:09        all      2.27      0.00      9.64      0.00      0.00     88.09
07:42:10        all      2.21      0.00      9.94      0.00      0.00     87.86
07:42:11        all      2.04      0.00     11.72      0.00      0.00     86.23
07:42:12        all      2.66      0.00     11.43      0.00      0.00     85.91
07:42:13        all      1.88      0.00      9.20      0.00      0.00     88.91
07:42:14        all      2.53      0.00     10.85      0.00      0.00     86.62
07:42:15        all      2.39      0.00      9.70      0.00      0.00     87.91
07:42:16        all      2.65      0.00      9.57      0.00      0.00     87.78
07:42:17        all      2.53      0.00     10.44      0.00      0.00     87.03
07:42:18        all      2.18      0.00     11.21      0.00      0.00     86.62
07:42:19        all      2.37      0.00     10.68      0.00      0.00     86.95
07:42:20        all      2.97      0.00     10.96      0.00      0.00     86.07
07:42:21        all      2.21      0.00     10.63      0.00      0.00     87.16
07:42:22        all      2.94      0.00     11.25      0.00      0.00     85.80
07:42:23        all      2.57      0.00     11.05      0.02      0.00     86.37
07:42:24        all      2.07      0.00     10.32      0.00      0.00     87.61
07:42:25        all      2.39      0.00     11.10      0.00      0.00     86.51
07:42:26        all      1.95      0.00      9.75      0.00      0.00     88.30
07:42:27        all      2.39      0.00     11.60      0.00      0.00     86.01
07:42:28        all      2.70      0.00     10.22      0.00      0.00     87.08
07:42:29        all      2.11      0.00      9.93      0.00      0.00     87.96
07:42:30        all      1.86      0.00      9.48      0.00      0.00     88.66
07:42:31        all      2.38      0.00     11.41      0.00      0.00     86.22
07:42:32        all      2.18      0.00      9.26      0.00      0.00     88.56
07:42:33        all      2.12      0.00      9.92      0.00      0.00     87.95
07:42:34        all      2.30      0.00     10.84      0.00      0.00     86.86
07:42:35        all      2.19      0.00     10.79      0.00      0.00     87.02
07:42:36        all      2.35      0.00     10.71      0.00      0.00     86.94
07:42:37        all      2.44      0.00      9.16      0.00      0.00     88.40
07:42:38        all      2.57      0.00     10.16      0.00      0.00     87.28
07:42:39        all      2.14      0.00     11.06      0.00      0.00     86.79
07:42:40        all      2.48      0.00      9.96      0.00      0.00     87.56
07:42:41        all      2.56      0.00     10.41      0.00      0.00     87.02
07:42:42        all      2.86      0.00     10.68      0.00      0.00     86.46
07:42:43        all      2.22      0.00      9.88      0.00      0.00     87.90
07:42:44        all      2.66      0.00     11.27      0.00      0.00     86.07
07:42:45        all      2.49      0.00     12.15      0.00      0.00     85.36
07:42:46        all      2.58      0.00     11.78      0.00      0.00     85.64
07:42:47        all      2.06      0.00     10.11      0.00      0.00     87.83
07:42:48        all      2.19      0.00     10.96      0.00      0.00     86.86
07:42:49        all      2.38      0.00      9.83      0.02      0.00     87.77
07:42:50        all      2.40      0.00      8.94      0.00      0.00     88.66
07:42:51        all      2.61      0.00     10.65      0.00      0.00     86.74
07:42:52        all      2.62      0.00      9.05      0.00      0.00     88.33
07:42:53        all      2.53      0.00      9.97      0.00      0.00     87.49
07:42:54        all      2.57      0.00     12.13      0.00      0.00     85.31
07:42:55        all      2.53      0.00     10.52      0.00      0.00     86.94
07:42:56        all      2.08      0.00     10.43      0.00      0.00     87.49
Average:        all      2.18      0.00      9.54      0.00      0.00     88.28
