Linux 6.6.121-0-virt (ip-172-31-1-247) 	03/19/26 	_aarch64_	(48 CPU)

07:41:43      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
07:41:44            0       641      2.08      2.06      0.94         0
07:41:45            0       643      2.08      2.06      0.94         0
07:41:46            1       640      2.08      2.06      0.94         0
07:41:47            1       640      2.08      2.06      0.94         0
07:41:48            1       640      1.91      2.03      0.93         0
07:41:49            1       640      1.91      2.03      0.93         0
07:41:50            1       640      1.91      2.03      0.93         0
07:41:51            1       642      1.91      2.03      0.93         0
07:41:52           18       644      1.91      2.03      0.93         0
07:41:53            6       644      2.48      2.14      0.97         0
07:41:54           22       644      2.48      2.14      0.97         0
07:41:55           19       644      2.48      2.14      0.97         0
07:41:56            7       644      2.48      2.14      0.97         0
07:41:57           12       644      2.48      2.14      0.97         0
07:41:58           24       644      2.36      2.12      0.98         0
07:41:59           13       644      2.36      2.12      0.98         0
07:42:00            6       644      2.36      2.12      0.98         0
07:42:01           23       644      2.36      2.12      0.98         0
07:42:02           24       644      2.36      2.12      0.98         0
07:42:03           26       644      3.37      2.34      1.05         0
07:42:04           21       635      3.37      2.34      1.05         0
07:42:05           16       635      3.37      2.34      1.05         0
07:42:06           10       635      3.37      2.34      1.05         0
07:42:07            9       635      3.37      2.34      1.05         0
07:42:08           15       635      3.34      2.35      1.06         0
07:42:09            3       636      3.34      2.35      1.06         0
07:42:10           14       636      3.34      2.35      1.06         0
07:42:11           15       636      3.34      2.35      1.06         0
07:42:12           28       636      3.34      2.35      1.06         0
07:42:13           24       636      4.76      2.66      1.17         0
07:42:14            2       636      4.76      2.66      1.17         0
07:42:15           15       636      4.76      2.66      1.17         0
07:42:16           15       636      4.76      2.66      1.17         0
07:42:17           19       636      4.76      2.66      1.17         0
07:42:18           15       636      5.34      2.81      1.23         0
07:42:19           24       636      5.34      2.81      1.23         0
07:42:20            6       636      5.34      2.81      1.23         0
07:42:21           12       636      5.34      2.81      1.23         0
07:42:22            7       636      5.34      2.81      1.23         0
07:42:23           13       636      6.35      3.07      1.32         0
07:42:24           20       636      6.35      3.07      1.32         0
07:42:25           23       636      6.35      3.07      1.32         0
07:42:26            7       636      6.35      3.07      1.32         0
07:42:27           13       636      6.35      3.07      1.32         0
07:42:28           18       636      7.36      3.33      1.41         0
07:42:29           11       636      7.36      3.33      1.41         0
07:42:30            7       636      7.36      3.33      1.41         0
07:42:31           22       636      7.36      3.33      1.41         0
07:42:32           17       636      7.36      3.33      1.41         0
07:42:33            2       636      8.06      3.54      1.49         0
07:42:34            7       636      8.06      3.54      1.49         0
07:42:35           17       636      8.06      3.54      1.49         0
07:42:36           17       636      8.06      3.54      1.49         0
07:42:37            9       636      8.06      3.54      1.49         0
07:42:38           16       636      8.85      3.78      1.58         0
07:42:39           19       636      8.85      3.78      1.58         0
07:42:40           22       636      8.85      3.78      1.58         0
07:42:41            5       636      8.85      3.78      1.58         0
07:42:42            2       636      8.85      3.78      1.58         0
07:42:43           14       636      9.67      4.04      1.67         0
07:42:44           22       636      9.67      4.04      1.67         1
07:42:45            2       636      9.67      4.04      1.67         0
07:42:46            8       636      9.67      4.04      1.67         0
07:42:47           15       636      9.67      4.04      1.67         0
07:42:48           10       636      9.53      4.10      1.71         0
07:42:49           17       636      9.53      4.10      1.71         0
07:42:50           20       635      9.53      4.10      1.71         0
07:42:51           19       635      9.53      4.10      1.71         0
07:42:52           13       633      9.53      4.10      1.71         0
Average:           13       638      5.44      2.90      1.26         0
