procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95920480  22852 787388    0    0    24   886 81965   16  0  1 99  0  0  0
 0  0      0 95919724  22852 787396    0    0     0     0  803  419  0  0 100  0  0  0
 0  0      0 95919472  22852 787400    0    0     0     0  625  386  0  0 100  0  0  0
 0  0      0 95918980  22852 787408    0    0     0     0  548  302  0  0 100  0  0  0
 0  0      0 95918980  22852 787408    0    0     0     0  320  139  0  0 100  0  0  0
 0  0      0 95918980  22856 787408    0    0     0    11  211  220  0  0 100  0  0  0
 0  1      0 95904780  22864 787400    0    0     0   198  898 1152  0  0 100  0  0  0
 7  0      0 95860664  22892 787840    0    0     0   379 1420376 1395893  3 13 84  0  0  0
 7  0      0 95857020  22892 787840    0    0     0     0 1666153 1640956  4 18 78  0  0  0
 4  0      0 95858216  22892 787844    0    0     0     0 1675591 1651544  4 16 80  0  0  0
 9  0      0 95854800  22892 787844    0    0     0     0 1664900 1643988  3 16 80  0  0  0
 8  0      0 95858928  22892 787844    0    0     0     0 1638876 1613109  3 17 80  0  0  0
 8  0      0 95856076  22896 787844    0    0     0    12 1658889 1638127  3 16 81  0  0  0
 8  0      0 95859332  22896 787848    0    0     0     0 1643323 1618080  3 18 79  0  0  0
16  0      0 95858520  22896 787848    0    0     0     0 1655081 1636084  3 17 79  0  0  0
12  0      0 95855764  22896 787848    0    0     0     0 1628210 1602850  4 17 79  0  0  0
16  0      0 95856076  22896 787852    0    0     0     0 1643804 1618292  4 18 79  0  0  0
 8  0      0 95856896  22896 787852    0    0     0     5 1620214 1591189  4 17 79  0  0  0
 8  0      0 95859360  22896 787852    0    0     0     0 1629710 1601568  4 17 79  0  0  0
 9  0      0 95859440  22896 787852    0    0     0     0 1622973 1594937  4 18 78  0  0  0
 4  0      0 95857436  22896 787852    0    0     0     0 1606928 1577401  5 21 75  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 9  0      0 95857096  22896 787852    0    0     0     0 1650408 1622424  3 16 81  0  0  0
 9  0      0 95857556  22900 787856    0    0     0     5 1620452 1594085  4 18 78  0  0  0
14  0      0 95865524  22900 787856    0    0     0     0 1622369 1592928  4 16 80  0  0  0
 6  0      0 95860716  22900 787856    0    0     0     0 1610311 1577264  4 19 78  0  0  0
 7  0      0 95857784  22900 787860    0    0     0     0 1638566 1612283  4 17 79  0  0  0
11  0      0 95859976  22900 787860    0    0     0     0 1624312 1596011  3 17 80  0  0  0
 0  0      0 95858820  22908 787860    0    0     0     5 1610244 1578274  4 17 78  0  0  0
 4  0      0 95858480  22908 787864    0    0     0     0 1600542 1567354  4 18 78  0  0  0
18  0      0 95858660  22908 787864    0    0     0     0 1617799 1586255  4 19 77  0  0  0
 1  0      0 95860844  22908 787864    0    0     0     0 1655822 1629614  3 17 79  0  0  0
 4  0      0 95858456  22908 787864    0    0     0     0 1626253 1599817  4 17 79  0  0  0
12  0      0 95857364  22912 787864    0    0     0     5 1618903 1585050  4 18 79  0  0  0
 5  0      0 95857428  22912 787864    0    0     0     0 1578531 1548108  4 20 77  0  0  0
 2  0      0 95858084  22912 787868    0    0     0     0 1606504 1584865  4 18 78  0  0  0
11  0      0 95855756  22912 787868    0    0     0     0 1601675 1585444  4 19 77  0  0  0
 3  0      0 95859048  22912 787872    0    0     0     0 1586116 1556058  4 19 77  0  0  0
10  0      0 95861396  22912 787872    0    0     0    21 1610271 1584049  4 19 77  0  0  0
 6  0      0 95860556  22912 787872    0    0     0     9 1623879 1593901  3 16 80  0  0  0
10  0      0 95859316  22912 787872    0    0     0     0 1606008 1579136  4 18 78  0  0  0
 4  0      0 95862128  22912 787872    0    0     0     0 1598938 1566941  4 17 79  0  0  0
11  0      0 95860924  22912 787876    0    0     0     0 1634090 1608302  4 18 78  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 9  0      0 95861056  22912 787880    0    0     0    48 1635051 1606719  4 17 79  0  0  0
 6  0      0 95866412  22912 787880    0    0     0     9 1590140 1557021  4 17 80  0  0  0
 5  0      0 95862692  22912 787880    0    0     0     0 1596673 1565268  4 19 77  0  0  0
 4  0      0 95864084  22912 787880    0    0     0     0 1621768 1595800  4 17 79  0  0  0
10  0      0 95860948  22912 787880    0    0     0     0 1582349 1547616  4 19 77  0  0  0
 9  0      0 95854996  22912 787888    0    0     0     0 1617304 1586699  4 19 77  0  0  0
19  0      0 95851116  22912 787888    0    0     0     5 1594488 1560124  4 19 77  0  0  0
 8  0      0 95854992  22912 787888    0    0     0     0 1617356 1588255  4 19 77  0  0  0
 7  0      0 95861816  22912 787888    0    0     0     0 1610089 1581171  4 19 77  0  0  0
 5  0      0 95863496  22912 787892    0    0     0     0 1581499 1547435  4 19 77  0  0  0
 2  0      0 95862668  22912 787892    0    0     0     0 1590346 1556319  4 21 75  0  0  0
 7  0      0 95861852  22912 787892    0    0     0     5 1592603 1561777  4 17 79  0  0  0
12  0      0 95860608  22912 787896    0    0     0     0 1598890 1570130  4 19 77  0  0  0
15  0      0 95857480  22912 787896    0    0     0     0 1603945 1570473  4 17 79  0  0  0
15  0      0 95857228  22912 787896    0    0     0     0 1577715 1543027  4 20 75  0  0  0
 7  0      0 95855852  22912 787900    0    0     0     0 1559263 1523310  4 19 77  0  0  0
13  0      0 95853880  22916 787900    0    0     0     5 1554124 1515184  4 21 74  0  0  0
 5  0      0 95854308  22916 787904    0    0     0     0 1565269 1531685  4 21 75  0  0  0
15  0      0 95859096  22916 787908    0    0     0     0 1549941 1510710  4 20 77  0  0  0
 5  0      0 95858520  22916 787908    0    0     0     0 1581148 1553847  4 18 78  0  0  0
 3  0      0 95860444  22916 787908    0    0     0     0 1594524 1566806  4 18 79  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  0      0 95857464  22920 787908    0    0     0     5 1573436 1539176  4 18 77  0  0  0
 5  0      0 95854300  22920 787908    0    0     0     0 1568359 1534602  4 20 76  0  0  0
23  0      0 95854960  22920 787908    0    0     0     0 1593386 1563021  4 19 76  0  0  0
 7  0      0 95854484  22920 787912    0    0     0     0 1578315 1544435  4 18 78  0  0  0
17  0      0 95857244  22920 787912    0    0     0    29 1541528 1500347  4 20 76  0  0  0
 4  0      0 95856248  22920 787912    0    0     0     0 1539728 1499283  4 20 76  0  0  0
