Linux 6.6.121-0-virt (ip-172-31-7-252) 	03/19/26 	_aarch64_	(48 CPU)

07:44:08      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
07:44:09            0       567      1.37      1.99      1.01         0
07:44:10            0       566      1.37      1.99      1.01         0
07:44:11            0       566      1.37      1.99      1.01         0
07:44:12            0       566      1.37      1.99      1.01         0
07:44:13            3       687      1.34      1.97      1.01         0
07:44:14           15       687      1.34      1.97      1.01         0
07:44:15            7       687      1.34      1.97      1.01         0
07:44:16            7       687      1.34      1.97      1.01         0
07:44:17           18       687      1.34      1.97      1.01         0
07:44:18            5       687      1.72      2.04      1.04         0
07:44:19            7       687      1.72      2.04      1.04         0
07:44:20           17       687      1.72      2.04      1.04         0
07:44:21            9       687      1.72      2.04      1.04         0
07:44:22            4       687      1.72      2.04      1.04         0
07:44:23           18       687      2.14      2.12      1.07         0
07:44:24           14       687      2.14      2.12      1.07         0
07:44:25            7       687      2.14      2.12      1.07         0
07:44:26            5       687      2.14      2.12      1.07         0
07:44:27            5       687      2.14      2.12      1.07         0
07:44:28            2       687      1.97      2.08      1.07         0
07:44:29            0       687      1.97      2.08      1.07         0
07:44:30           18       687      1.97      2.08      1.07         0
07:44:31            4       687      1.97      2.08      1.07         0
07:44:32            7       687      1.97      2.08      1.07         0
07:44:33           21       687      2.77      2.25      1.13         0
07:44:34           12       687      2.77      2.25      1.13         0
07:44:35           10       687      2.77      2.25      1.13         0
07:44:36            7       687      2.77      2.25      1.13         0
07:44:37           13       687      2.77      2.25      1.13         0
07:44:38           14       687      3.27      2.36      1.17         0
07:44:39            0       687      3.27      2.36      1.17         0
07:44:40           11       687      3.27      2.36      1.17         0
07:44:41           14       687      3.27      2.36      1.17         0
07:44:42           14       687      3.27      2.36      1.17         0
07:44:43            7       686      3.17      2.36      1.17         0
07:44:44           23       686      3.17      2.36      1.17         0
07:44:45            4       686      3.17      2.36      1.17         0
07:44:46            6       686      3.17      2.36      1.17         0
07:44:47           11       686      3.17      2.36      1.17         0
07:44:48            2       686      3.48      2.43      1.21         0
07:44:49           19       686      3.48      2.43      1.21         0
07:44:50           10       686      3.48      2.43      1.21         0
07:44:51           24       686      3.48      2.43      1.21         0
07:44:52           16       686      3.48      2.43      1.21         0
07:44:53            2       686      3.28      2.41      1.20         0
07:44:54            9       686      3.28      2.41      1.20         0
07:44:55            3       686      3.28      2.41      1.20         0
07:44:56            6       686      3.28      2.41      1.20         0
07:44:57           13       686      3.28      2.41      1.20         0
07:44:58            1       686      3.58      2.49      1.24         0
07:44:59            9       686      3.58      2.49      1.24         0
07:45:00            7       686      3.58      2.49      1.24         0
07:45:01           10       686      3.58      2.49      1.24         0
07:45:02            4       686      3.58      2.49      1.24         0
07:45:03            9       686      3.53      2.49      1.25         0
07:45:04           10       686      3.53      2.49      1.25         0
07:45:05           16       686      3.53      2.49      1.25         0
07:45:06            6       686      3.53      2.49      1.25         0
07:45:07            1       686      3.53      2.49      1.25         0
07:45:08            6       686      4.05      2.62      1.29         0
07:45:09           10       686      4.05      2.62      1.29         0
07:45:10            7       686      4.05      2.62      1.29         0
07:45:11           11       686      4.05      2.62      1.29         0
07:45:12           11       686      4.05      2.62      1.29         0
07:45:13            7       686      4.77      2.79      1.36         0
07:45:14            2       686      4.77      2.79      1.36         0
07:45:15            4       685      4.77      2.79      1.36         0
07:45:16            8       685      4.77      2.79      1.36         0
07:45:17            9       683      4.77      2.79      1.36         0
Average:            9       679      2.91      2.32      1.16         0
