Linux 6.6.121-0-virt (ip-172-31-1-247) 	03/19/26 	_aarch64_	(48 CPU)

07:37:17      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
07:37:18            0       661      0.03      0.02      0.00         0
07:37:19            0       662      0.03      0.02      0.00         0
07:37:20            0       660      0.03      0.02      0.00         0
07:37:21            0       660      0.03      0.02      0.00         0
07:37:22            0       660      0.03      0.02      0.00         0
07:37:23            0       660      0.03      0.02      0.00         0
07:37:24            0       660      0.03      0.02      0.00         0
07:37:25            0       662      0.03      0.02      0.00         1
07:37:26            4       664      0.03      0.02      0.00         0
07:37:27           23       664      0.27      0.07      0.02         0
07:37:28            4       664      0.27      0.07      0.02         0
07:37:29            7       664      0.27      0.07      0.02         0
07:37:30            2       664      0.27      0.07      0.02         0
07:37:31           10       664      0.27      0.07      0.02         0
07:37:32            1       664      0.64      0.15      0.04         0
07:37:33            9       664      0.64      0.15      0.04         0
07:37:34            1       664      0.64      0.15      0.04         0
07:37:35           14       664      0.64      0.15      0.04         0
07:37:36            4       664      0.64      0.15      0.04         0
07:37:37           10       664      1.95      0.43      0.14         0
07:37:38           12       664      1.95      0.43      0.14         0
07:37:39            7       664      1.95      0.43      0.14         0
07:37:40           11       664      1.95      0.43      0.14         0
07:37:41           11       664      1.95      0.43      0.14         0
07:37:42           23       664      2.36      0.54      0.17         0
07:37:43            7       665      2.36      0.54      0.17         0
07:37:44            8       665      2.36      0.54      0.17         0
07:37:45            7       665      2.36      0.54      0.17         0
07:37:46            5       665      2.36      0.54      0.17         0
07:37:47            3       665      2.97      0.70      0.23         0
07:37:48            8       665      2.97      0.70      0.23         0
07:37:49           14       665      2.97      0.70      0.23         0
07:37:50            7       665      2.97      0.70      0.23         0
07:37:51           10       665      2.97      0.70      0.23         0
07:37:52           10       665      3.37      0.82      0.27         0
07:37:53           18       665      3.37      0.82      0.27         0
07:37:54           11       665      3.37      0.82      0.27         0
07:37:55            6       665      3.37      0.82      0.27         0
07:37:56            8       665      3.37      0.82      0.27         0
07:37:57           15       665      3.42      0.87      0.29         0
07:37:58           17       665      3.42      0.87      0.29         0
07:37:59           15       665      3.42      0.87      0.29         0
07:38:00           10       665      3.42      0.87      0.29         0
07:38:01           15       665      3.42      0.87      0.29         0
07:38:02            5       665      4.03      1.04      0.35         0
07:38:03            3       665      4.03      1.04      0.35         0
07:38:04            8       665      4.03      1.04      0.35         0
07:38:05           14       665      4.03      1.04      0.35         0
07:38:06           17       665      4.03      1.04      0.35         0
07:38:07            6       665      4.03      1.04      0.35         0
07:38:08           17       665      4.35      1.16      0.39         0
07:38:09           11       665      4.35      1.16      0.39         0
07:38:10           16       665      4.35      1.16      0.39         0
07:38:11           13       665      4.35      1.16      0.39         0
07:38:12           13       665      4.35      1.16      0.39         0
07:38:13            8       665      4.08      1.16      0.39         0
07:38:14            9       665      4.08      1.16      0.39         0
07:38:15           11       665      4.08      1.16      0.39         0
07:38:16           22       665      4.08      1.16      0.39         0
07:38:17            5       665      4.08      1.16      0.39         0
07:38:18           14       665      4.15      1.22      0.42         0
07:38:19           14       665      4.15      1.22      0.42         0
07:38:20           13       665      4.15      1.22      0.42         0
07:38:21           11       665      4.15      1.22      0.42         0
07:38:22            5       665      4.15      1.22      0.42         0
07:38:23            1       665      4.30      1.30      0.45         0
07:38:24           15       664      4.30      1.30      0.45         0
07:38:25            4       664      4.30      1.30      0.45         0
07:38:26            7       662      4.30      1.30      0.45         0
Average:            9       664      2.60      0.68      0.23         0
